entry_date,final_value,total_return_pct,annual_return_pct,max_drawdown_pct,sharpe_ratio,annual_volatility_pct,benchmark_return_pct,outperform_benchmark,holding_years,rebalance_count,entry_index
2015-06-15,220632.48,120.6325,7.4744,16.6456,0.686,7.2354,328.3683,No,10.98,10,3135
2015-06-16,220068.19,120.0682,7.4513,16.6456,0.6889,7.2369,325.9383,No,10.98,10,3136
2015-06-17,220555.97,120.556,7.4749,16.6456,0.6809,7.2369,325.087,No,10.97,10,3137
2015-06-18,219155.67,119.1557,7.4144,16.6456,0.6792,7.2356,320.8659,No,10.97,10,3138
2015-06-19,218753.63,118.7536,7.3984,16.6456,0.6892,7.2321,323.1091,No,10.97,10,3139
2015-06-22,220308.83,120.3088,7.4736,16.6456,0.6925,7.2369,320.5463,No,10.96,10,3140
2015-06-23,220932.01,120.932,7.5032,16.6456,0.6931,7.2396,320.2443,No,10.96,10,3141
2015-06-24,221032.06,121.0321,7.5096,16.6456,0.6958,7.2401,323.3446,No,10.95,10,3142
2015-06-25,221446.32,121.4463,7.5299,16.6456,0.6993,7.2411,324.5894,No,10.95,10,3143
2015-06-26,222032.48,122.0325,7.5579,16.6456,0.6964,7.2426,324.6801,No,10.95,10,3144
2015-06-29,221556.87,121.5569,7.5427,16.6456,0.7008,7.2399,333.6871,No,10.94,10,3145
2015-06-30,222087.52,122.0875,7.5681,16.6456,0.7034,7.2424,332.5107,No,10.94,10,3146
2015-07-01,222532.95,122.533,7.5898,16.6456,0.7041,7.2452,329.4261,No,10.93,10,3147
2015-07-02,222631.69,122.6317,7.5962,16.6456,0.697,7.2452,329.5602,No,10.93,10,3148
2015-07-06,221384.31,121.3843,7.5487,16.6456,0.6983,7.2439,331.2112,No,10.92,10,3149
2015-07-07,221431.1,121.4311,7.5528,16.6456,0.6974,7.248,328.6008,No,10.92,10,3150
2015-07-08,221444.69,121.4447,7.5553,16.6456,0.7054,7.2445,335.7286,No,10.92,10,3151
2015-07-09,222593.37,122.5934,7.6083,16.6456,0.7069,7.2473,334.7426,No,10.91,10,3152
2015-07-10,222810.62,122.8106,7.6199,16.6456,0.7049,7.2502,329.444,No,10.91,10,3153
2015-07-13,222441.27,122.4413,7.6095,16.6456,0.7029,7.2526,324.7063,No,10.9,10,3154
2015-07-14,222078.0,122.078,7.5953,16.6456,0.7015,7.2543,322.8196,No,10.9,10,3155
2015-07-15,221806.29,121.8063,7.5852,16.6456,0.6979,7.2554,323.1242,No,10.9,10,3156
2015-07-16,221111.18,121.1112,7.5562,16.6456,0.6992,7.2573,319.7505,No,10.89,10,3157
2015-07-17,221324.66,121.3247,7.5677,16.6456,0.7076,7.2574,319.2845,No,10.89,10,3158
2015-07-20,222733.58,122.7336,7.6364,16.6456,0.708,7.2629,318.9514,No,10.88,10,3159
2015-07-21,222842.19,122.8422,7.6432,16.6456,0.7105,7.2639,320.7296,No,10.88,10,3160
2015-07-22,223239.68,123.2397,7.6629,16.6456,0.7078,7.2665,321.6918,No,10.88,10,3161
2015-07-23,222757.41,122.7574,7.6434,16.6456,0.7135,7.2654,324.0712,No,10.87,10,3162
2015-07-24,223686.31,123.6863,7.6867,16.6456,0.7109,7.267,328.6576,No,10.87,10,3163
2015-07-27,223178.52,123.1785,7.6702,16.6456,0.71,7.266,331.1458,No,10.86,10,3164
2015-07-28,222848.84,122.8488,7.6575,16.6456,0.7097,7.2684,325.868,No,10.86,10,3165
2015-07-29,222795.02,122.795,7.6571,16.6456,0.7085,7.2709,322.7222,No,10.86,10,3166
2015-07-30,222590.61,122.5906,7.65,16.6456,0.7053,7.2723,322.6756,No,10.85,10,3167
2015-07-31,221989.78,121.9898,7.6252,16.6456,0.7049,7.2721,323.6347,No,10.85,10,3168
2015-08-03,221872.61,121.8726,7.626,16.6456,0.7082,7.2733,324.8047,No,10.84,10,3169
2015-08-04,222355.01,122.355,7.6495,16.6456,0.7111,7.2743,325.7505,No,10.84,10,3170
2015-08-05,222807.21,122.8072,7.6717,16.6456,0.7093,7.2769,324.2674,No,10.84,10,3171
2015-08-06,222539.28,122.5393,7.6618,16.6456,0.7056,7.2761,327.4619,No,10.84,10,3172
2015-08-07,221813.79,121.8138,7.6313,16.6456,0.7032,7.2758,328.6788,No,10.83,10,3173
2015-08-10,221206.18,121.2062,7.6101,16.6456,0.7,7.2765,323.2479,No,10.82,10,3174
2015-08-11,220753.75,120.7538,7.5917,16.6456,0.6978,7.2759,327.2527,No,10.82,10,3175
2015-08-12,220199.75,120.1998,7.5687,16.6456,0.7017,7.2745,326.7489,No,10.82,10,3176
2015-08-13,220798.26,120.7983,7.5977,16.6456,0.7006,7.277,327.2284,No,10.82,10,3177
2015-08-14,220577.85,120.5778,7.5898,16.6456,0.696,7.2782,325.5616,No,10.81,10,3178
2015-08-17,219740.35,119.7404,7.5579,16.6456,0.7,7.2781,323.2762,No,10.81,10,3179
2015-08-18,220368.72,120.3687,7.5883,16.6456,0.6965,7.2794,324.31,No,10.8,10,3180
2015-08-19,219797.69,119.7977,7.5645,16.6456,0.6939,7.2779,327.8142,No,10.8,10,3181
2015-08-20,219373.25,119.3732,7.5472,16.6456,0.7032,7.2721,337.0336,No,10.8,10,3182
2015-08-21,220888.92,120.8889,7.6178,16.6456,0.7203,7.2627,351.3385,No,10.79,10,3183
2015-08-24,223743.22,123.7432,7.752,16.6456,0.737,7.2554,369.8436,No,10.79,10,3184
2015-08-25,226181.38,126.1814,7.8624,16.6456,0.7347,7.2585,376.2787,No,10.78,10,3185
2015-08-26,225382.76,125.3828,7.8291,16.6456,0.7254,7.2624,358.3504,No,10.78,10,3186
2015-08-27,223944.66,123.9447,7.7671,16.6456,0.7205,7.2649,347.4316,No,10.78,10,3187
2015-08-28,223222.84,123.2228,7.7369,16.6456,0.7266,7.2633,347.1043,No,10.78,10,3188
2015-08-31,224219.42,124.2194,7.7876,16.6456,0.7323,7.2634,350.8355,No,10.77,10,3189
2015-09-01,225389.73,125.3897,7.8418,16.6456,0.733,7.2616,364.5535,No,10.76,10,3190
2015-09-02,224978.81,124.9788,7.8256,16.6456,0.7326,7.2653,356.131,No,10.76,10,3191
2015-09-03,225059.24,125.0592,7.8313,16.6456,0.7356,7.2674,355.5758,No,10.76,10,3192
2015-09-04,225695.87,125.6959,7.8617,16.6456,0.7335,7.2675,362.6315,No,10.76,10,3193
2015-09-08,224924.7,124.9247,7.8356,16.6456,0.7408,7.2684,351.2583,No,10.75,10,3194
2015-09-09,226438.43,126.4384,7.9051,16.6456,0.7397,7.2712,357.579,No,10.74,10,3195
2015-09-10,226096.43,126.0964,7.892,16.6456,0.7379,7.272,355.1386,No,10.74,10,3196
2015-09-11,225753.01,125.753,7.8788,16.6456,0.7376,7.2744,352.965,No,10.74,10,3197
2015-09-14,225707.77,125.7078,7.883,16.6456,0.7416,7.2742,354.7961,No,10.73,10,3198
2015-09-15,226199.38,126.1994,7.907,16.6456,0.7347,7.2766,349.0287,No,10.73,10,3199
2015-09-16,225051.04,125.051,7.8579,16.6456,0.7324,7.2762,345.1362,No,10.72,10,3200
2015-09-17,224625.68,124.6257,7.841,16.6456,0.7272,7.2759,346.2049,No,10.72,10,3201
2015-09-18,223812.05,123.8121,7.8065,16.6456,0.7343,7.2714,353.5314,No,10.72,10,3202
2015-09-21,224644.16,124.6442,7.8501,16.6456,0.7358,7.2742,351.4657,No,10.71,10,3203
2015-09-22,225061.08,125.0611,7.8709,16.6456,0.7355,7.2753,357.0848,No,10.71,10,3204
2015-09-23,224870.51,124.8705,7.8644,16.6456,0.7287,7.2737,357.9994,No,10.7,10,3205
2015-09-24,223677.15,123.6771,7.8129,16.6456,0.7351,7.2705,359.545,No,10.7,10,3206
2015-09-25,224526.98,124.527,7.8532,16.6456,0.7418,7.2713,359.7575,No,10.7,10,3207
2015-09-28,225935.54,125.9355,7.9226,16.6456,0.7436,7.2723,371.7291,No,10.69,10,3208
2015-09-29,225933.16,125.9332,7.9246,16.6456,0.742,7.2742,371.1204,No,10.69,10,3209
2015-09-30,225453.29,125.4533,7.9052,16.6456,0.7393,7.2784,362.2738,No,10.68,10,3210
2015-10-01,225158.32,125.1583,7.8941,16.6456,0.727,7.2735,361.3305,No,10.68,10,3211
2015-10-02,222825.35,122.8254,7.791,16.6456,0.7253,7.2723,354.7748,No,10.68,10,3212
2015-10-05,222359.64,122.3596,7.7761,16.6456,0.7219,7.2751,346.5828,No,10.67,10,3213
2015-10-06,221942.79,121.9428,7.7592,16.6456,0.7203,7.2748,348.1934,No,10.67,10,3214
2015-10-07,221494.32,121.4943,7.7409,16.6456,0.7213,7.2765,344.4482,No,10.67,10,3215
2015-10-08,221599.46,121.5995,7.7477,16.6456,0.7166,7.2788,340.5614,No,10.66,10,3216
2015-10-09,220873.24,120.8732,7.7166,16.6456,0.712,7.2776,340.2277,No,10.66,10,3217
2015-10-12,219999.34,119.9993,7.6827,16.6456,0.7139,7.2775,339.6683,No,10.65,10,3218
2015-10-13,220276.36,120.2764,7.6975,16.6456,0.7093,7.2773,342.6458,No,10.65,10,3219
2015-10-14,219465.3,119.4653,7.6622,16.6456,0.705,7.2752,344.7176,No,10.65,10,3220
2015-10-15,218474.78,118.4748,7.6185,16.6456,0.7043,7.2768,338.1858,No,10.64,10,3221
2015-10-16,218365.07,118.3651,7.6155,16.6456,0.7079,7.2784,336.1927,No,10.64,10,3222
2015-10-19,218941.86,118.9419,7.6483,16.6456,0.709,7.2811,336.0682,No,10.63,10,3223
2015-10-20,219139.51,119.1395,7.6595,16.6456,0.7108,7.2819,336.6774,No,10.63,10,3224
2015-10-21,219422.79,119.4228,7.6746,16.6456,0.7057,7.2827,339.1793,No,10.63,10,3225
2015-10-22,218380.1,118.3801,7.6284,16.6456,0.7054,7.2852,331.9854,No,10.62,10,3226
2015-10-23,218323.24,118.3232,7.6278,16.6456,0.7025,7.288,327.2704,No,10.62,10,3227
2015-10-26,217915.8,117.9158,7.615,16.6456,0.7031,7.2885,328.0861,No,10.61,10,3228
2015-10-27,217941.13,117.9411,7.6182,16.6456,0.6981,7.2886,329.1815,No,10.61,10,3229
2015-10-28,216989.57,116.9896,7.5759,16.6456,0.7124,7.2823,324.1202,No,10.61,10,3230
2015-10-29,219209.0,119.209,7.6812,16.6456,0.7126,7.2882,324.262,No,10.61,10,3231
2015-10-30,219354.45,119.3545,7.69,16.6456,0.7122,7.2896,326.3124,No,10.6,10,3232
2015-11-02,219172.1,119.1721,7.6877,16.6456,0.7202,7.2902,321.3096,No,10.59,10,3233
2015-11-03,220492.89,120.4929,7.7509,16.6456,0.7229,7.2947,320.1566,No,10.59,10,3234
2015-11-04,220994.53,120.9945,7.7761,16.6456,0.725,7.2967,321.5011,No,10.59,10,3235
2015-11-05,221291.54,121.2915,7.7919,16.6456,0.7353,7.2944,321.8923,No,10.59,10,3236
2015-11-06,222956.22,122.9562,7.8703,16.6456,0.7402,7.2978,321.9904,No,10.58,10,3237
2015-11-09,223811.82,123.8118,7.9157,16.6456,0.739,7.2986,326.0879,No,10.58,10,3238
2015-11-10,223526.08,123.5261,7.9048,16.6456,0.7421,7.2996,325.3346,No,10.57,10,3239
2015-11-11,224009.07,124.0091,7.929,16.6456,0.7465,7.3006,326.7114,No,10.57,10,3240
2015-11-12,224772.11,124.7721,7.9659,16.6456,0.749,7.301,332.6876,No,10.57,10,3241
2015-11-13,225135.08,125.1351,7.9845,16.6456,0.7443,7.3002,337.5863,No,10.56,10,3242
2015-11-16,224130.52,124.1305,7.9452,16.6456,0.7485,7.3016,331.0862,No,10.56,10,3243
2015-11-17,224895.31,124.8953,7.9822,16.6456,0.7428,7.3037,331.5731,No,10.55,10,3244
2015-11-18,223818.95,123.819,7.9353,16.6456,0.7382,7.3057,324.6746,No,10.55,10,3245
2015-11-19,223031.5,123.0315,7.9014,16.6456,0.7388,7.3053,325.1341,No,10.55,10,3246
2015-11-20,223044.54,123.0445,7.9041,16.6456,0.7412,7.3071,323.4554,No,10.55,10,3247
2015-11-23,223456.63,123.4566,7.9294,16.6456,0.7389,7.3094,323.9612,No,10.54,10,3248
2015-11-24,222983.22,122.9832,7.9098,16.6456,0.7395,7.3098,323.4315,No,10.53,10,3249
2015-11-25,223058.33,123.0583,7.9154,16.6456,0.7443,7.3108,323.4423,No,10.53,10,3250
2015-11-27,223833.44,123.8334,7.9553,16.6456,0.7417,7.3142,323.0982,No,10.53,10,3251
2015-11-30,223364.98,123.365,7.9402,16.6456,0.7351,7.3117,325.0487,No,10.52,10,3252
2015-12-01,222130.38,122.1304,7.8855,16.6456,0.7419,7.312,320.5227,No,10.52,10,3253
2015-12-02,223265.42,123.2654,7.9399,16.6456,0.7541,7.3087,325.0991,No,10.51,10,3254
2015-12-03,225179.16,125.1792,8.0298,16.6456,0.7388,7.2988,331.2799,No,10.51,10,3255
2015-12-04,222291.77,122.2918,7.8993,16.6456,0.7404,7.2981,322.6031,No,10.51,10,3256
2015-12-07,222602.45,122.6024,7.9201,16.6456,0.743,7.2994,325.5452,No,10.5,10,3257
2015-12-08,222956.41,122.9564,7.9386,16.6456,0.7459,7.2999,328.2872,No,10.5,10,3258
2015-12-09,223398.48,123.3985,7.9611,16.6456,0.7465,7.3005,331.6002,No,10.49,10,3259
2015-12-10,223421.74,123.4217,7.9644,16.6456,0.7467,7.3027,330.5834,No,10.49,10,3260
2015-12-11,223560.82,123.5608,7.9729,16.6456,0.7546,7.2994,339.0414,No,10.49,10,3261
2015-12-14,224601.81,124.6018,8.0273,16.6456,0.7533,7.3035,336.9341,No,10.48,10,3262
2015-12-15,224374.08,124.3741,8.019,16.6456,0.7447,7.3037,332.3396,No,10.48,10,3263
2015-12-16,222817.45,122.8175,7.9494,16.6456,0.7544,7.3006,326.1154,No,10.47,10,3264
2015-12-17,224574.92,124.5749,8.0326,16.6456,0.7546,7.304,332.5549,No,10.47,10,3265
2015-12-18,224521.56,124.5216,8.0324,16.6456,0.7485,7.2994,340.3922,No,10.47,10,3266
2015-12-21,223220.38,123.2204,7.9789,16.6456,0.7502,7.2992,336.9422,No,10.46,10,3267
2015-12-22,223438.06,123.4381,7.9911,16.6456,0.75,7.3027,333.0782,No,10.46,10,3268
2015-12-23,223383.7,123.3837,7.9908,16.6456,0.746,7.3059,327.7333,No,10.45,10,3269
2015-12-24,222755.73,122.7557,7.9639,16.6456,0.7483,7.3056,328.4172,No,10.45,10,3270
2015-12-28,223079.63,123.0796,7.9876,16.6456,0.7484,7.3076,329.3501,No,10.44,10,3271
2015-12-29,222962.22,122.9622,7.9843,16.6456,0.7564,7.3072,324.7522,No,10.44,10,3272
2015-12-30,224364.62,124.3646,8.0514,16.6456,0.7583,7.3103,327.7965,No,10.44,10,3273
2015-12-31,224670.13,124.6701,8.0677,16.6456,0.7569,7.3105,331.86,No,10.43,10,3274
2016-01-04,224401.35,124.4013,8.0641,16.6456,0.7576,7.3081,338.4698,No,10.42,10,3275
2016-01-05,224316.77,124.3168,8.0624,16.6456,0.7535,7.3089,337.5886,No,10.42,10,3276
2016-01-06,223682.48,123.6825,8.0352,16.6456,0.7572,7.3065,343.245,No,10.42,10,3277
2016-01-07,224270.6,124.2706,8.0647,16.6456,0.764,7.3027,353.993,No,10.41,10,3278
2016-01-08,225217.1,125.2171,8.1106,16.6456,0.7686,7.3036,358.9648,No,10.41,10,3279
2016-01-11,225804.89,125.8049,8.1444,16.6456,0.7645,7.3052,358.5746,No,10.4,10,3280
2016-01-12,225116.3,125.1163,8.1148,16.6456,0.7691,7.3071,355.0231,No,10.4,10,3281
2016-01-13,226107.08,126.1071,8.1627,16.6456,0.7728,7.3055,366.6196,No,10.4,10,3282
2016-01-14,226243.55,126.2436,8.1712,16.6456,0.7684,7.3102,358.9495,No,10.39,10,3283
2016-01-15,225917.39,125.9174,8.1585,16.6456,0.772,7.3068,369.0611,No,10.39,10,3284
2016-01-19,226120.51,126.1205,8.1768,16.6456,0.7673,7.3078,368.8093,No,10.38,10,3285
2016-01-20,225463.96,125.464,8.1487,16.6456,0.7719,7.3054,374.2858,No,10.38,10,3286
2016-01-21,225869.79,125.8698,8.1697,16.6456,0.7667,7.3077,371.8195,No,10.38,10,3287
2016-01-22,224861.65,124.8616,8.1253,16.6456,0.7664,7.311,362.4383,No,10.37,10,3288
2016-01-25,225140.78,125.1408,8.145,16.6456,0.7587,7.3067,369.7821,No,10.36,10,3289
2016-01-26,223441.75,123.4418,8.0682,16.6456,0.7639,7.3062,363.2288,No,10.36,10,3290
2016-01-27,224422.69,124.4227,8.1161,16.6456,0.7625,7.3073,368.2865,No,10.36,10,3291
2016-01-28,224008.17,124.0082,8.099,16.6456,0.7517,7.3047,365.6703,No,10.36,10,3292
2016-01-29,221977.05,121.977,8.0062,16.6456,0.7487,7.3075,354.4092,No,10.35,10,3293
2016-02-01,221595.99,121.596,7.9949,16.6456,0.7494,7.3077,354.597,No,10.35,10,3294
2016-02-02,221891.41,121.8914,8.011,16.6456,0.7483,7.3064,363.2665,No,10.34,10,3295
2016-02-03,221299.71,121.2997,7.9853,16.6456,0.7415,7.3054,360.8076,No,10.34,10,3296
2016-02-04,220187.66,120.1877,7.9349,16.6456,0.7479,7.3036,360.0138,No,10.34,10,3297
2016-02-05,221309.85,121.3098,7.9902,16.6456,0.7362,7.2964,368.6495,No,10.33,10,3298
2016-02-08,219404.75,119.4048,7.9064,16.6456,0.739,7.2921,375.3335,No,10.33,10,3299
2016-02-09,219344.14,119.3441,7.9057,16.6456,0.7374,7.2932,375.5499,No,10.32,10,3300
2016-02-10,219072.27,119.0723,7.8949,16.6456,0.7254,7.2886,375.476,No,10.32,10,3301
2016-02-11,217353.1,117.3531,7.8147,16.6456,0.7301,7.2846,381.3068,No,10.32,10,3302
2016-02-12,217230.96,117.231,7.811,16.6456,0.7345,7.2868,372.0435,No,10.32,10,3303
2016-02-16,217944.66,117.9447,7.8539,16.6456,0.7282,7.2915,364.2203,No,10.3,10,3304
2016-02-17,217066.31,117.0663,7.8138,16.6456,0.7208,7.2924,356.6472,No,10.3,10,3305
2016-02-18,216130.45,116.1305,7.7708,16.6456,0.7207,7.2918,358.7632,No,10.3,10,3306
2016-02-19,215902.89,115.9029,7.7619,16.6456,0.7221,7.2927,358.7084,No,10.3,10,3307
2016-02-22,215880.59,115.8806,7.7673,16.6456,0.7202,7.2966,352.1732,No,10.29,10,3308
2016-02-23,215932.61,115.9326,7.7719,16.6456,0.7165,7.2952,357.8482,No,10.28,10,3309
2016-02-24,215079.9,115.0799,7.7326,16.6456,0.712,7.295,355.801,No,10.28,10,3310
2016-02-25,214197.93,114.1979,7.6917,16.6456,0.7208,7.2938,350.5783,No,10.28,10,3311
2016-02-26,215525.64,115.5256,7.7586,16.6456,0.7177,7.2967,351.3694,No,10.28,10,3312
2016-02-29,215238.1,115.2381,7.751,16.6456,0.7179,7.2964,355.0231,No,10.27,10,3313
2016-03-01,214794.21,114.7942,7.7315,16.6456,0.7107,7.2992,344.4075,No,10.27,10,3314
2016-03-02,213889.37,113.8894,7.6893,16.6456,0.7044,7.2984,342.5141,No,10.26,10,3315
2016-03-03,212845.23,112.8452,7.6401,16.6456,0.7027,7.2985,340.9263,No,10.26,10,3316
2016-03-04,212481.09,112.4811,7.6243,16.6456,0.7046,7.2994,339.4646,No,10.26,10,3317
2016-03-07,212690.1,112.6901,7.6409,16.6456,0.7049,7.3014,339.0461,No,10.25,10,3318
2016-03-08,212859.36,112.8594,7.6514,16.6456,0.7078,7.3015,343.9544,No,10.25,10,3319
2016-03-09,213051.21,113.0512,7.663,16.6456,0.7047,7.3037,341.6461,No,10.24,10,3320
2016-03-10,212649.46,112.6495,7.6453,16.6456,0.7066,7.3042,341.5492,No,10.24,10,3321
2016-03-11,212663.06,112.6631,7.6481,16.6456,0.7086,7.3075,334.3067,No,10.24,10,3322
2016-03-14,213130.87,113.1309,7.6776,16.6456,0.7128,7.309,334.8263,No,10.23,10,3323
2016-03-15,213748.41,113.7484,7.7102,16.6456,0.7102,7.311,335.6193,No,10.23,10,3324
2016-03-16,213300.02,113.3,7.6902,16.6456,0.6976,7.3066,333.1646,No,10.22,10,3325
2016-03-17,211310.64,111.3106,7.5937,16.6456,0.6993,7.3059,330.3218,No,10.22,10,3326
2016-03-18,211353.83,111.3538,7.5979,16.6456,0.7041,7.3071,328.4351,No,10.22,10,3327
2016-03-21,212069.01,112.069,7.6399,16.6456,0.703,7.3096,328.0106,No,10.21,10,3328
2016-03-22,211945.98,111.946,7.6359,16.6456,0.7084,7.3097,328.3205,No,10.21,10,3329
2016-03-23,212740.31,112.7403,7.6775,16.6456,0.7094,7.3117,331.0726,No,10.21,10,3330
2016-03-24,212833.45,112.8334,7.6842,16.6456,0.7094,7.3132,331.2348,No,10.2,10,3331
2016-03-28,212792.65,112.7926,7.6908,16.6456,0.6991,7.3106,330.9961,No,10.19,10,3332
2016-03-29,211103.22,111.1032,7.6087,16.6456,0.7041,7.3101,327.1433,No,10.19,10,3333
2016-03-30,211711.12,111.7111,7.6412,16.6456,0.7,7.3125,325.2491,No,10.19,10,3334
2016-03-31,211182.06,111.1821,7.6169,16.6456,0.701,7.313,326.1165,No,10.18,10,3335
2016-04-01,211165.09,111.1651,7.6182,16.6456,0.7028,7.3152,323.4326,No,10.18,10,3336
2016-04-04,211479.03,111.479,7.6403,16.6456,0.7,7.3164,324.7031,No,10.17,10,3337
2016-04-05,211119.4,111.1194,7.6244,16.6456,0.7016,7.3161,329.0543,No,10.17,10,3338
2016-04-06,211073.26,111.0733,7.6242,16.6456,0.6972,7.3184,324.4398,No,10.17,10,3339
2016-04-07,210626.32,110.6263,7.6039,16.6456,0.6982,7.3177,329.5692,No,10.16,10,3340
2016-04-08,210513.45,110.5134,7.6004,16.6456,0.6958,7.319,328.3717,No,10.16,10,3341
2016-04-11,210178.25,110.1782,7.5899,16.6456,0.6948,7.3195,329.5479,No,10.15,10,3342
2016-04-12,209838.2,109.8382,7.5748,16.6456,0.6933,7.3216,325.4234,No,10.15,10,3343
2016-04-13,209559.72,109.5597,7.5629,16.6456,0.7005,7.3219,321.1322,No,10.15,10,3344
2016-04-14,210648.36,110.6484,7.6199,16.6456,0.6955,7.3242,321.0162,No,10.15,10,3345
2016-04-15,209955.98,109.956,7.5871,16.6456,0.6953,7.3247,321.4312,No,10.14,10,3346
2016-04-18,209763.48,109.7635,7.5838,16.6456,0.69,7.3258,318.6846,No,10.13,10,3347
2016-04-19,208966.84,108.9668,7.5455,16.6456,0.6939,7.3258,317.3981,No,10.13,10,3348
2016-04-20,209453.68,109.4537,7.5723,16.6456,0.6988,7.3269,317.0563,No,10.13,10,3349
2016-04-21,210210.25,110.2102,7.6128,16.6456,0.7056,7.3269,319.2227,No,10.13,10,3350
2016-04-22,211140.77,111.1408,7.6619,16.6456,0.7045,7.3297,319.2014,No,10.12,10,3351
2016-04-25,211039.18,111.0392,7.6632,16.6456,0.705,7.3306,319.9609,No,10.12,10,3352
2016-04-26,211024.56,111.0246,7.6646,16.6456,0.6994,7.3311,319.177,No,10.11,10,3353
2016-04-27,210145.44,110.1454,7.6223,16.6456,0.6973,7.3316,318.4553,No,10.11,10,3354
2016-04-28,209840.05,109.84,7.609,16.6456,0.693,7.3304,322.3252,No,10.11,10,3355
2016-04-29,209116.63,109.1166,7.5744,16.6456,0.6935,7.3303,324.4704,No,10.1,10,3356
2016-05-02,208960.76,108.9608,7.5728,16.6456,0.6931,7.3324,321.1774,No,10.1,10,3357
2016-05-03,208986.95,108.9869,7.5763,16.6456,0.6987,7.332,324.8529,No,10.09,10,3358
2016-05-04,209698.12,109.6981,7.6146,16.6456,0.6971,7.3337,327.2981,No,10.09,10,3359
2016-05-05,209438.38,109.4384,7.6035,16.6456,0.6922,7.3339,327.2981,No,10.09,10,3360
2016-05-06,208649.32,108.6493,7.5654,16.6456,0.6988,7.3333,325.8889,No,10.08,10,3361
2016-05-09,209466.81,109.4668,7.6136,16.6456,0.6946,7.3355,325.5638,No,10.08,10,3362
2016-05-10,208797.26,108.7973,7.5815,16.6456,0.6926,7.3376,320.3085,No,10.07,10,3363
2016-05-11,208641.25,108.6412,7.5757,16.6456,0.6964,7.3374,324.1431,No,10.07,10,3364
2016-05-12,209026.92,109.0269,7.5976,16.6456,0.6956,7.3393,324.1737,No,10.07,10,3365
2016-05-13,208988.81,108.9888,7.5977,16.6456,0.6957,7.3397,327.7666,No,10.07,10,3366
2016-05-16,208769.77,108.7698,7.593,16.6456,0.6971,7.3419,323.5738,No,10.06,10,3367
2016-05-17,209116.42,109.1164,7.6129,16.6456,0.7034,7.3415,327.4663,No,10.05,10,3368
2016-05-18,209890.53,109.8905,7.6546,16.6456,0.7083,7.3427,327.3147,No,10.05,10,3369
2016-05-19,210639.04,110.639,7.6949,16.6456,0.7065,7.3446,328.9005,No,10.05,10,3370
2016-05-20,210302.8,110.3028,7.6799,16.6456,0.7068,7.3464,326.2662,No,10.05,10,3371
2016-05-23,210360.7,110.3607,7.6894,16.6456,0.7101,7.3473,327.141,No,10.04,10,3372
2016-05-24,210661.15,110.6612,7.7069,16.6456,0.7096,7.3508,321.3666,No,10.04,10,3373
2016-05-25,210656.63,110.6566,7.7089,16.6456,0.7086,7.3531,318.4224,No,10.03,10,3374
2016-05-26,210540.44,110.5404,7.7051,16.6456,0.7097,7.3544,318.4521,No,10.03,10,3375
2016-05-27,210611.3,110.6113,7.7109,16.6456,0.7088,7.3565,316.591,No,10.03,10,3376
2016-05-31,210502.05,110.5021,7.7141,16.6456,0.7082,7.3577,316.9826,No,10.02,10,3377
2016-06-01,210344.3,110.3443,7.7082,16.6456,0.7056,7.359,316.4407,No,10.01,10,3378
2016-06-02,209907.58,109.9076,7.6881,16.6456,0.6941,7.355,315.2191,No,10.01,10,3379
2016-06-03,208150.76,108.1508,7.5998,16.6456,0.695,7.3542,316.427,No,10.01,10,3380
2016-06-06,208045.84,108.0458,7.6009,16.6456,0.6937,7.356,314.3871,No,10.0,10,3381
2016-06-07,207857.67,107.8577,7.5933,16.6456,0.6869,7.3557,313.8447,No,10.0,10,3382
2016-06-08,206794.68,106.7947,7.5403,16.6456,0.6831,7.3557,312.3949,No,9.99,10,3383
2016-06-09,206180.48,106.1805,7.5104,16.6456,0.6845,7.3563,313.0865,No,9.99,10,3384
2016-06-10,206353.12,106.3531,7.5216,16.6456,0.6835,7.3569,316.9057,No,9.99,10,3385
2016-06-13,206181.18,106.1812,7.519,16.6456,0.6851,7.3573,320.1908,No,9.98,10,3386
2016-06-14,206268.19,106.2682,7.5257,16.6456,0.6846,7.3587,320.9196,No,9.98,10,3387
2016-06-15,206178.13,106.1781,7.5231,16.6456,0.6797,7.3589,321.6627,No,9.98,10,3388
2016-06-16,205376.12,105.3761,7.4833,16.6456,0.6844,7.3591,320.2764,No,9.97,10,3389
2016-06-17,205987.13,105.9871,7.5174,16.6456,0.6869,7.3606,321.6487,No,9.97,10,3390
2016-06-20,206247.8,106.2478,7.5375,16.6456,0.6924,7.3616,319.211,No,9.96,10,3391
2016-06-21,207031.09,107.0311,7.5806,16.6456,0.6926,7.3642,318.0398,No,9.96,10,3392
2016-06-22,207138.17,107.1382,7.5884,16.6456,0.6941,7.3655,318.7282,No,9.96,10,3393
2016-06-23,207183.52,107.1835,7.5929,16.6456,0.6811,7.3627,313.2002,No,9.95,10,3394
2016-06-24,205881.43,105.8814,7.5269,16.6456,0.6829,7.36,328.5964,No,9.95,10,3395
2016-06-27,205733.3,105.7333,7.5256,16.6456,0.6804,7.3592,336.4949,No,9.94,10,3396
2016-06-28,204819.95,104.82,7.4796,16.6456,0.6741,7.3603,328.7801,No,9.94,10,3397
2016-06-29,203868.32,103.8683,7.4314,16.6456,0.669,7.3617,321.5463,No,9.94,10,3398
