交易日期,开盘价,最高价,最低价,收盘价,成交量,证券代码,前收盘,涨跌额,涨跌幅,成交额,是否收盘,交易状态
2022-12-02,20329.396,20601.273,20266.631,20432.15,809907500,000932.SH,,,,0,1,正常
2022-12-05,20778.513,20889.643,20652.141,20727.268,927489200,000932.SH,,,,0,1,正常
2022-12-06,20658.219,21582.5,20635.73,21211.148,881092600,000932.SH,,,,0,1,正常
2022-12-07,21178.221,21602.761,21066.904,21287.654,824801200,000932.SH,,,,0,1,正常
2022-12-08,21228.719,21256.042,21047.903,21138.471,749265400,000932.SH,,,,0,1,正常
2022-12-09,21138.494,21556.972,20957.719,21551.603,888350500,000932.SH,,,,0,1,正常
2022-12-12,21409.611,21608.401,21256.444,21293.53,736891300,000932.SH,,,,0,1,正常
2022-12-13,21289.479,21624.887,21138.988,21515.114,865350600,000932.SH,,,,0,1,正常
2022-12-14,21476.249,22004.748,21361.045,21922.599,761027400,000932.SH,,,,0,1,正常
2022-12-15,22003.383,22089.397,21633.999,21704.14,675743500,000932.SH,,,,0,1,正常
2022-12-16,21584.271,21792.434,21502.015,21790.592,589426100,000932.SH,,,,0,1,正常
2022-12-19,21774.442,21860.294,21425.508,21494.465,777928200,000932.SH,,,,0,1,正常
2022-12-20,21436.574,21457.721,20653.904,20814.16,749528000,000932.SH,,,,0,1,正常
2022-12-21,20948.879,21187.915,20927.384,21069.76,571574500,000932.SH,,,,0,1,正常
2022-12-22,21225.589,21690.762,21156.245,21405.984,778313700,000932.SH,,,,0,1,正常
2022-12-23,21266.804,21686.831,21180.345,21499.01,548712400,000932.SH,,,,0,1,正常
2022-12-26,21560.182,21589.608,21256.771,21308.482,625739600,000932.SH,,,,0,1,正常
2022-12-27,21416.867,21769.215,21348.324,21651.171,782976900,000932.SH,,,,0,1,正常
2022-12-28,21601.059,21650.845,21437.993,21549.615,715031300,000932.SH,,,,0,1,正常
2022-12-29,21414.626,21448.281,21224.471,21384.619,508796700,000932.SH,,,,0,1,正常
2022-12-30,21471.637,21652.923,21397.487,21573.151,546790400,000932.SH,,,,0,1,正常
2023-01-03,21538.334,21568.662,21056.653,21231.83,689165300,000932.SH,,,,0,1,正常
2023-01-04,21199.702,21364.217,21104.485,21245.487,571484900,000932.SH,,,,0,1,正常
2023-01-05,21399.232,22010.289,21376.853,21937.182,826842200,000932.SH,,,,0,1,正常
2023-01-06,21956.628,21984.199,21704.016,21891.807,672124900,000932.SH,,,,0,1,正常
2023-01-09,21990.46,22326.116,21809.063,22270.488,771533100,000932.SH,,,,0,1,正常
2023-01-10,22242.013,22453.091,22132.061,22372.755,694795500,000932.SH,,,,0,1,正常
2023-01-11,22359.868,22417.647,22139.659,22263.854,656439600,000932.SH,,,,0,1,正常
2023-01-12,22306.594,22376.878,22080.409,22132.128,495719000,000932.SH,,,,0,1,正常
2023-01-13,22159.19,22762.414,22159.19,22749.508,720806200,000932.SH,,,,0,1,正常
2023-01-16,22839.283,23467.921,22831.539,23224.997,960368400,000932.SH,,,,0,1,正常
2023-01-17,23236.422,23245.552,22897.081,23014.16,661110000,000932.SH,,,,0,1,正常
2023-01-18,23038.951,23218.196,22700.192,22739.311,602673800,000932.SH,,,,0,1,正常
2023-01-19,22735.971,22735.971,22471.769,22681.303,490334900,000932.SH,,,,0,1,正常
2023-01-20,22797.544,22973.069,22615.331,22658.017,602641200,000932.SH,,,,0,1,正常
2023-01-30,23070.221,23074.719,22804.221,22870.123,852920100,000932.SH,,,,0,1,正常
2023-01-31,22935.68,23065.461,22429.58,22459.446,788674500,000932.SH,,,,0,1,正常
2023-02-01,22503.384,22634.393,22262.292,22628.608,805484200,000932.SH,,,,0,1,正常
2023-02-02,22688.388,22841.8,22494.905,22750.116,828870300,000932.SH,,,,0,1,正常
2023-02-03,22609.772,22609.772,22295.666,22498.166,705643000,000932.SH,,,,0,1,正常
2023-02-06,22147.913,22263.719,21890.158,22181.617,660465900,000932.SH,,,,0,1,正常
2023-02-07,22262.387,22332.458,22069.081,22143.282,591260100,000932.SH,,,,0,1,正常
2023-02-08,22170.152,22213.311,21926.061,21967.218,507835200,000932.SH,,,,0,1,正常
2023-02-09,21954.722,22419.196,21941.579,22397.31,551035400,000932.SH,,,,0,1,正常
2023-02-10,22387.261,22534.261,22279.016,22420.396,596844800,000932.SH,,,,0,1,正常
2023-02-13,22401.852,23045.402,22401.852,22939.678,847344700,000932.SH,,,,0,1,正常
2023-02-14,22968.748,23061.582,22776.339,22843.991,984641400,000932.SH,,,,0,1,正常
2023-02-15,22862.941,22937.664,22638.572,22701.685,653006300,000932.SH,,,,0,1,正常
2023-02-16,22686.835,23024.986,22515.679,22652.722,813438800,000932.SH,,,,0,1,正常
2023-02-17,22584.326,22972.722,22512.14,22532.58,636120100,000932.SH,,,,0,1,正常
2023-02-20,22566.894,22948.424,22356.947,22917.033,693134300,000932.SH,,,,0,1,正常
2023-02-21,22899.824,22939.491,22679.381,22835.555,668504400,000932.SH,,,,0,1,正常
2023-02-22,22739.216,23007.139,22699.974,22798.977,685195700,000932.SH,,,,0,1,正常
2023-02-23,22767.386,22924.157,22513.851,22638.902,600904700,000932.SH,,,,0,1,正常
2023-02-24,22578.19,22578.603,22261.226,22385.779,513898200,000932.SH,,,,0,1,正常
2023-02-27,22290.991,22609.706,22215.389,22528.432,579958200,000932.SH,,,,0,1,正常
2023-02-28,22595.048,22675.223,22380.897,22569.292,512547400,000932.SH,,,,0,1,正常
2023-03-01,22574.453,22801.791,22440.628,22757.152,524597100,000932.SH,,,,0,1,正常
2023-03-02,22698.063,22771.006,22648.819,22689.986,496323300,000932.SH,,,,0,1,正常
2023-03-03,22769.986,22894.824,22456.357,22587.666,529588000,000932.SH,,,,0,1,正常
2023-03-06,22542.495,22671.779,22374.408,22542.872,743885300,000932.SH,,,,0,1,正常
2023-03-07,22504.945,22504.945,22048.199,22052.857,823380600,000932.SH,,,,0,1,正常
2023-03-08,21965.141,22047.56,21823.962,21904.138,485773300,000932.SH,,,,0,1,正常
2023-03-09,21920.859,21959.482,21568.046,21746.464,514476900,000932.SH,,,,0,1,正常
2023-03-10,21599.814,21789.466,21479.379,21491.653,597726400,000932.SH,,,,0,1,正常
2023-03-13,21504.064,21874.035,21504.064,21854.178,570147000,000932.SH,,,,0,1,正常
2023-03-14,21860.257,21958.405,21664.235,21848.098,748584600,000932.SH,,,,0,1,正常
2023-03-15,22034.401,22079.294,21677.303,21679.32,551602900,000932.SH,,,,0,1,正常
2023-03-16,21613.831,21836.556,21504.205,21532.369,577421500,000932.SH,,,,0,1,正常
2023-03-17,21727.814,21727.814,21246.518,21305.724,578918800,000932.SH,,,,0,1,正常
2023-03-20,21307.887,21307.887,20956.925,21034.465,610427200,000932.SH,,,,0,1,正常
2023-03-21,21099.982,21529.425,21032.698,21468.915,511175500,000932.SH,,,,0,1,正常
2023-03-22,21498.136,21683.162,21389.647,21427.57,444658700,000932.SH,,,,0,1,正常
2023-03-23,21370.304,21673.811,21332.358,21546.316,452386300,000932.SH,,,,0,1,正常
2023-03-24,21513.167,21726.213,21484.078,21585.817,426674100,000932.SH,,,,0,1,正常
2023-03-27,21603.931,21603.931,21365.129,21484.036,528402800,000932.SH,,,,0,1,正常
2023-03-28,21499.597,21861.407,21497.594,21765.736,506718100,000932.SH,,,,0,1,正常
2023-03-29,21881.524,21920.352,21686.881,21795.572,549615200,000932.SH,,,,0,1,正常
2023-03-30,21808.294,22091.547,21745.051,22053.73,527093500,000932.SH,,,,0,1,正常
2023-03-31,22215.898,22442.982,22099.908,22112.825,840298800,000932.SH,,,,0,1,正常
2023-04-03,22084.9,22250.271,22000.098,22048.41,806794200,000932.SH,,,,0,1,正常
2023-04-04,22094.659,22296.991,22017.121,22289.834,863631800,000932.SH,,,,0,1,正常
2023-04-06,22217.079,22283.755,21896.134,21960.203,672517700,000932.SH,,,,0,1,正常
2023-04-07,21897.283,22046.465,21806.229,21837.772,556029300,000932.SH,,,,0,1,正常
2023-04-10,21739.275,21739.275,21321.229,21617.832,645528000,000932.SH,,,,0,1,正常
2023-04-11,21594.848,21600.558,21293.159,21329.744,678050800,000932.SH,,,,0,1,正常
2023-04-12,21355.2,21355.2,20860.573,20894.303,666633500,000932.SH,,,,0,1,正常
2023-04-13,20860.652,21064.599,20761.577,20993.141,542780300,000932.SH,,,,0,1,正常
2023-04-14,21040.736,21081.221,20756.612,20787.692,545890100,000932.SH,,,,0,1,正常
2023-04-17,20866.213,21108.649,20866.213,21019.985,642463600,000932.SH,,,,0,1,正常
2023-04-18,21020.458,21196.678,20990.724,21110.27,598969100,000932.SH,,,,0,1,正常
2023-04-19,21117.297,21117.638,20911.556,20966.854,511501900,000932.SH,,,,0,1,正常
2023-04-20,20965.279,20984.691,20657.525,20726.231,530694200,000932.SH,,,,0,1,正常
2023-04-21,20767.687,20902.82,20576.429,20591.368,611490100,000932.SH,,,,0,1,正常
2023-04-24,20578.295,20581.272,20155.051,20219.142,602396500,000932.SH,,,,0,1,正常
2023-04-25,20289.749,20476.361,20171.302,20472.413,685088500,000932.SH,,,,0,1,正常
2023-04-26,20421.481,20505.724,20258.853,20429.488,612556000,000932.SH,,,,0,1,正常
2023-04-27,20410.506,20639.931,20312.513,20540.301,653852400,000932.SH,,,,0,1,正常
2023-04-28,20709.973,20877.723,20637.791,20761.505,783644700,000932.SH,,,,0,1,正常
2023-05-04,20859.23,20964.111,20509.312,20581.639,818186800,000932.SH,,,,0,1,正常
2023-05-05,20596.459,20664.374,20430.922,20648.233,599453800,000932.SH,,,,0,1,正常
2023-05-08,20699.204,20722.523,20419.538,20453.119,658514800,000932.SH,,,,0,1,正常
2023-05-09,20404.06,20673.84,20278.831,20457.859,642393600,000932.SH,,,,0,1,正常
2023-05-10,20416.5,20426.808,20254.485,20327.416,485581000,000932.SH,,,,0,1,正常
2023-05-11,20380.46,20501.543,20248.618,20266.895,460245600,000932.SH,,,,0,1,正常
2023-05-12,20239.212,20444.373,20123.218,20127.162,491084500,000932.SH,,,,0,1,正常
2023-05-15,20091.287,20256.01,19992.216,20256.01,540674700,000932.SH,,,,0,1,正常
2023-05-16,20265.762,20265.762,20058.346,20118.357,408765300,000932.SH,,,,0,1,正常
2023-05-17,20094.607,20117.407,19874.301,19924.081,367310100,000932.SH,,,,0,1,正常
2023-05-18,19922.689,20000.294,19648.981,19709.537,509747000,000932.SH,,,,0,1,正常
2023-05-19,19638.619,19937.226,19497.12,19885.583,491142000,000932.SH,,,,0,1,正常
2023-05-22,19809.983,20373.152,19694.978,20298.417,607738400,000932.SH,,,,0,1,正常
2023-05-23,20274.138,20327.745,20048.783,20048.783,496999100,000932.SH,,,,0,1,正常
2023-05-24,20012.467,20012.467,19782.536,19782.536,425491500,000932.SH,,,,0,1,正常
2023-05-25,19696.88,19735.938,19480.939,19605.022,479507700,000932.SH,,,,0,1,正常
2023-05-26,19618.72,19723.977,19438.409,19576.494,336054000,000932.SH,,,,0,1,正常
2023-05-29,19592.248,19676.327,19258.939,19396.176,445054900,000932.SH,,,,0,1,正常
2023-05-30,19391.522,19436.688,19014.08,19204.686,455556700,000932.SH,,,,0,1,正常
2023-05-31,19152.255,19152.255,18761.96,18840.341,452631100,000932.SH,,,,0,1,正常
2023-06-01,18807.22,19282.201,18796.19,18947.009,446731800,000932.SH,,,,0,1,正常
2023-06-02,19020.425,19328.104,18924.231,19302.507,428076900,000932.SH,,,,0,1,正常
2023-06-05,19269.004,19269.269,18955.268,19022.424,389793500,000932.SH,,,,0,1,正常
2023-06-06,19046.662,19235.751,18907.062,18977.736,389492400,000932.SH,,,,0,1,正常
2023-06-07,19016.841,19098.963,18785.253,18810.395,353927200,000932.SH,,,,0,1,正常
2023-06-08,18816.613,19083.488,18765.607,19017.938,546174200,000932.SH,,,,0,1,正常
2023-06-09,19035.916,19067.252,18926.443,18970.324,605844700,000932.SH,,,,0,1,正常
2023-06-12,18936.166,19496.37,18898.253,19375.693,546967500,000932.SH,,,,0,1,正常
2023-06-13,19281.785,19513.609,19221.186,19388.169,377517300,000932.SH,,,,0,1,正常
2023-06-14,19458.017,19803.274,19406.573,19657.656,458404300,000932.SH,,,,0,1,正常
2023-06-15,19719.423,19973.845,19649.791,19956.568,437279800,000932.SH,,,,0,1,正常
2023-06-16,19995.116,20195.259,19929.98,20109.819,434081400,000932.SH,,,,0,1,正常
2023-06-19,20064.096,20154.728,19742.571,19787.315,442878300,000932.SH,,,,0,1,正常
2023-06-20,19764.204,19842.949,19587.181,19609.724,321700500,000932.SH,,,,0,1,正常
2023-06-21,19528.89,19619.249,19387.82,19387.82,316074100,000932.SH,,,,0,1,正常
2023-06-26,19241.567,19241.567,18911.798,19043.944,406808000,000932.SH,,,,0,1,正常
2023-06-27,19039.28,19123.105,18878.835,19111.602,341591700,000932.SH,,,,0,1,正常
2023-06-28,19070.938,19237.002,18995.835,19138.662,301445600,000932.SH,,,,0,1,正常
2023-06-29,19113.215,19153.911,18912.157,18933.897,352993400,000932.SH,,,,0,1,正常
2023-06-30,18935.145,19047.857,18846.914,18897.21,383014700,000932.SH,,,,0,1,正常
2023-07-03,18910.784,19294.003,18845.28,19294.003,437278500,000932.SH,,,,0,1,正常
2023-07-04,19272.376,19374.798,19129.693,19363.743,414243900,000932.SH,,,,0,1,正常
2023-07-05,19346.717,19346.717,18978.031,19026.642,377666500,000932.SH,,,,0,1,正常
2023-07-06,18967.265,19139.868,18839.346,18900.224,396363100,000932.SH,,,,0,1,正常
2023-07-07,18842.768,19000.947,18790.439,18896.478,442564400,000932.SH,,,,0,1,正常
2023-07-10,18972.949,19146.687,18900.393,18960.208,395475000,000932.SH,,,,0,1,正常
2023-07-11,19009.786,19023.355,18874.942,18985.727,296040000,000932.SH,,,,0,1,正常
2023-07-12,18973.294,19107.788,18928.24,18996.636,328657900,000932.SH,,,,0,1,正常
2023-07-13,19064.514,19477.562,19064.514,19452.36,433611400,000932.SH,,,,0,1,正常
2023-07-14,19492.397,19534.373,19267.073,19345.77,416940100,000932.SH,,,,0,1,正常
2023-07-17,19259.635,19259.635,19093.864,19218.305,405466500,000932.SH,,,,0,1,正常
2023-07-18,19238.425,19242.434,19105.921,19128.079,397481100,000932.SH,,,,0,1,正常
2023-07-19,19054.674,19168.687,19011.301,19102.712,413483500,000932.SH,,,,0,1,正常
2023-07-20,19164.183,19324.269,19071.329,19098.976,391171400,000932.SH,,,,0,1,正常
2023-07-21,19114.03,19547.898,19104.944,19407.614,473192800,000932.SH,,,,0,1,正常
2023-07-24,19294.118,19373.067,19118.091,19191.62,349500400,000932.SH,,,,0,1,正常
2023-07-25,19592.162,19823.974,19555.66,19754.652,587456400,000932.SH,,,,0,1,正常
2023-07-26,19724.62,19841.066,19658.686,19779.844,351271500,000932.SH,,,,0,1,正常
2023-07-27,19786.239,20083.423,19736.173,19917.745,450724100,000932.SH,,,,0,1,正常
2023-07-28,19844.211,20324.548,19800.089,20279.553,553849100,000932.SH,,,,0,1,正常
2023-07-31,20492.927,20813.325,20301.663,20386.543,765450200,000932.SH,,,,0,1,正常
2023-08-01,20344.089,20508.1,20112.97,20176.647,521241200,000932.SH,,,,0,1,正常
2023-08-02,20118.072,20250.157,19943.899,20023.262,394011200,000932.SH,,,,0,1,正常
2023-08-03,19984.782,20198.684,19900.327,20150.039,352150500,000932.SH,,,,0,1,正常
2023-08-04,20311.977,20402.384,20130.199,20165.595,415720300,000932.SH,,,,0,1,正常
2023-08-07,20119.968,20147.054,19932.611,20006.418,495474700,000932.SH,,,,0,1,正常
2023-08-08,19951.26,20055.862,19828.685,19979.404,380583900,000932.SH,,,,0,1,正常
2023-08-09,19935.54,20028.803,19907.536,19977.361,311384900,000932.SH,,,,0,1,正常
2023-08-10,19933.08,19984.775,19806.11,19956.14,301843600,000932.SH,,,,0,1,正常
2023-08-11,20001.182,20001.182,19530.494,19530.494,388559500,000932.SH,,,,0,1,正常
2023-08-14,19306.348,19314.286,19066.629,19305.71,394937200,000932.SH,,,,0,1,正常
2023-08-15,19337.107,19356.004,19103.115,19243.274,297737800,000932.SH,,,,0,1,正常
2023-08-16,19175.611,19320.893,19138.302,19213.33,266861100,000932.SH,,,,0,1,正常
2023-08-17,19118.863,19481.233,19030.903,19462.208,350820000,000932.SH,,,,0,1,正常
2023-08-18,19457.714,19477.426,19096.746,19096.746,342371600,000932.SH,,,,0,1,正常
2023-08-21,19033.352,19207.671,18895.466,18942.471,340464900,000932.SH,,,,0,1,正常
2023-08-22,18997.173,19051.127,18680.688,18890.264,426903800,000932.SH,,,,0,1,正常
2023-08-23,18884.685,18923.701,18624.364,18629.981,321936200,000932.SH,,,,0,1,正常
2023-08-24,18677.449,19070.064,18604.275,19005.832,417767000,000932.SH,,,,0,1,正常
2023-08-25,18943.431,19077.302,18914.81,18975.448,466476000,000932.SH,,,,0,1,正常
2023-08-28,19766.061,19784.641,18843.106,18909.234,741383200,000932.SH,,,,0,1,正常
2023-08-29,18819.982,19228.492,18772.238,19157.099,601625400,000932.SH,,,,0,1,正常
2023-08-30,19184.562,19282.933,19064.87,19089.899,417004100,000932.SH,,,,0,1,正常
2023-08-31,19090.614,19090.614,18957.213,18984.674,409908800,000932.SH,,,,0,1,正常
2023-09-01,19100.668,19307.906,19100.668,19229.925,476858300,000932.SH,,,,0,1,正常
2023-09-04,19355.563,19662.265,19334.152,19596.622,674737800,000932.SH,,,,0,1,正常
2023-09-05,19544.299,19568.77,19381.011,19413.279,424067800,000932.SH,,,,0,1,正常
2023-09-06,19370.495,19431.695,19299.422,19380.528,309456500,000932.SH,,,,0,1,正常
2023-09-07,19328.405,19338.176,19105.052,19126.189,378361100,000932.SH,,,,0,1,正常
2023-09-08,19065.703,19102.607,18940.593,19011.585,286724100,000932.SH,,,,0,1,正常
2023-09-11,18967.512,19270.899,18945.217,19182.238,389189000,000932.SH,,,,0,1,正常
2023-09-12,19161.189,19284.735,19103.551,19219.19,339381200,000932.SH,,,,0,1,正常
2023-09-13,19259.185,19364.84,19082.416,19181.665,316830800,000932.SH,,,,0,1,正常
2023-09-14,19195.733,19230.836,18997.727,19093.609,287779700,000932.SH,,,,0,1,正常
2023-09-15,19113.905,19182.781,18890.164,18916.599,357586100,000932.SH,,,,0,1,正常
2023-09-18,18853.978,19094.989,18782.386,19087.303,351901700,000932.SH,,,,0,1,正常
2023-09-19,19057.077,19057.077,18872.726,19033.908,415235100,000932.SH,,,,0,1,正常
2023-09-20,18995.421,19066.239,18954.554,19002.656,415204700,000932.SH,,,,0,1,正常
2023-09-21,18964.901,18967.599,18656.187,18656.187,386486900,000932.SH,,,,0,1,正常
2023-09-22,18649.49,19024.632,18589.089,19007.484,381393600,000932.SH,,,,0,1,正常
2023-09-25,19019.418,19019.418,18887.359,18916.558,345198300,000932.SH,,,,0,1,正常
2023-09-26,18881.64,18967.323,18771.233,18783.763,276088900,000932.SH,,,,0,1,正常
2023-09-27,18797.2,18984.29,18747.501,18790.757,320231200,000932.SH,,,,0,1,正常
2023-09-28,18832.739,18866.01,18531.526,18542.767,388116500,000932.SH,,,,0,1,正常
2023-10-09,18516.187,18516.187,18183.851,18400.795,436507000,000932.SH,,,,0,1,正常
2023-10-10,18508.452,18664.705,18346.609,18362.575,371803800,000932.SH,,,,0,1,正常
2023-10-11,18463.676,18512.764,18357.82,18400.633,366302700,000932.SH,,,,0,1,正常
2023-10-12,18556.229,18558.407,18345.615,18429.869,341300400,000932.SH,,,,0,1,正常
2023-10-13,18326.966,18328.756,18054.208,18138.752,352742500,000932.SH,,,,0,1,正常
2023-10-16,18112.994,18112.994,17835.84,17870.102,370954000,000932.SH,,,,0,1,正常
2023-10-17,17908.29,17956.496,17758.159,17930.82,317098000,000932.SH,,,,0,1,正常
2023-10-18,17906.488,18078.1,17864.632,17887.608,652984800,000932.SH,,,,0,1,正常
2023-10-19,17769.184,17769.184,17312.512,17320.492,957935500,000932.SH,,,,0,1,正常
2023-10-20,17256.714,17408.65,17178.371,17243.931,611151500,000932.SH,,,,0,1,正常
2023-10-23,17166.508,17424.653,17057.166,17174.219,554442700,000932.SH,,,,0,1,正常
2023-10-24,17182.279,17353.12,17061.054,17274.964,496284900,000932.SH,,,,0,1,正常
2023-10-25,17576.953,17778.798,17546.777,17654.123,563882900,000932.SH,,,,0,1,正常
2023-10-26,17564.866,17789.666,17540.53,17773.214,519486700,000932.SH,,,,0,1,正常
2023-10-27,17747.004,18222.356,17707.825,18160.353,634315500,000932.SH,,,,0,1,正常
2023-10-30,18135.79,18424.523,18135.79,18374.609,678600500,000932.SH,,,,0,1,正常
2023-10-31,18462.491,18489.113,18317.421,18429.131,596445700,000932.SH,,,,0,1,正常
2023-11-01,19028.018,19028.018,18637.178,18640.022,503758300,000932.SH,,,,0,1,正常
2023-11-02,18682.031,18720.393,18441.896,18446.46,425678600,000932.SH,,,,0,1,正常
2023-11-03,18441.434,18665.715,18441.336,18615.95,443364500,000932.SH,,,,0,1,正常
2023-11-06,18694.318,18701.674,18454.762,18589.948,516606500,000932.SH,,,,0,1,正常
2023-11-07,18545.966,18598.853,18419.58,18530.354,394722800,000932.SH,,,,0,1,正常
2023-11-08,18470.209,18572.314,18369.57,18481.434,375950300,000932.SH,,,,0,1,正常
2023-11-09,18438.294,18554.339,18413.821,18495.167,319484800,000932.SH,,,,0,1,正常
2023-11-10,18413.546,18442.396,18295.987,18368.334,302786900,000932.SH,,,,0,1,正常
2023-11-13,18375.837,18394.469,18119.57,18245.346,349023200,000932.SH,,,,0,1,正常
2023-11-14,18250.46,18408.818,18188.598,18260.051,353536500,000932.SH,,,,0,1,正常
2023-11-15,18399.488,18421.183,18292.458,18354.532,330619000,000932.SH,,,,0,1,正常
2023-11-16,18334.775,18388.861,18172.703,18179.067,300426400,000932.SH,,,,0,1,正常
2023-11-17,18113.791,18164.835,17998.355,18083.791,288081500,000932.SH,,,,0,1,正常
2023-11-20,18074.701,18299.197,18010.851,18232.237,415612800,000932.SH,,,,0,1,正常
2023-11-21,18311.186,18522.314,18213.607,18420.365,435917800,000932.SH,,,,0,1,正常
2023-11-22,18343.325,18432.271,18325.954,18326.964,341341100,000932.SH,,,,0,1,正常
2023-11-23,18289.373,18340.578,18176.915,18325.451,316394300,000932.SH,,,,0,1,正常
2023-11-24,18315.231,18390.456,18269.61,18344.482,402542000,000932.SH,,,,0,1,正常
2023-11-27,18324.6,18324.6,18066.885,18175.175,509482900,000932.SH,,,,0,1,正常
2023-11-28,18159.432,18227.045,18070.588,18156.324,380333600,000932.SH,,,,0,1,正常
2023-11-29,18135.103,18150.127,17982.093,18105.132,390990800,000932.SH,,,,0,1,正常
2023-11-30,18123.256,18247.636,18056.867,18226.629,368742700,000932.SH,,,,0,1,正常
2023-12-01,18198.095,18198.095,17845.011,17959.201,506258300,000932.SH,,,,0,1,正常
2023-12-04,17928.097,17928.097,17777.322,17808.417,582451700,000932.SH,,,,0,1,正常
2023-12-05,17775.56,17811.464,17497.544,17497.544,448481300,000932.SH,,,,0,1,正常
2023-12-06,17447.872,17724.269,17414.289,17615.854,478121900,000932.SH,,,,0,1,正常
2023-12-07,17574.594,17638.175,17424.038,17570.767,444404900,000932.SH,,,,0,1,正常
2023-12-08,17566.34,17662.204,17513.837,17529.939,561467700,000932.SH,,,,0,1,正常
2023-12-11,17319.367,17499.611,17059.751,17438.471,536367800,000932.SH,,,,0,1,正常
2023-12-12,17387.048,17521.498,17340.487,17507.949,328728000,000932.SH,,,,0,1,正常
2023-12-13,17478.546,17478.546,17009.413,17011.121,465341600,000932.SH,,,,0,1,正常
2023-12-14,17097.296,17117.552,16791.148,16793.503,441025500,000932.SH,,,,0,1,正常
2023-12-15,16849.447,17074.065,16782.314,16805.535,390416700,000932.SH,,,,0,1,正常
2023-12-18,16712.312,16877.459,16674.337,16794.422,350252900,000932.SH,,,,0,1,正常
2023-12-19,16787.323,16837.548,16650.786,16760.903,302239900,000932.SH,,,,0,1,正常
2023-12-20,16761.109,16780.272,16562.077,16562.947,295154600,000932.SH,,,,0,1,正常
2023-12-21,16494.088,16784.769,16494.088,16752.872,398175600,000932.SH,,,,0,1,正常
2023-12-22,16743.822,16887.847,16647.259,16783.892,372601300,000932.SH,,,,0,1,正常
2023-12-25,16771.262,16911.243,16755.46,16907.406,323930400,000932.SH,,,,0,1,正常
2023-12-26,16888.352,16888.352,16729.924,16801.278,254802500,000932.SH,,,,0,1,正常
2023-12-27,16813.217,16955.231,16744.703,16932.372,385339100,000932.SH,,,,0,1,正常
2023-12-28,16956.019,17501.933,16920.162,17415.797,528506500,000932.SH,,,,0,1,正常
2023-12-29,17405.302,17529.569,17305.515,17426.77,462251400,000932.SH,,,,0,1,正常
2024-01-02,17397.312,17397.312,17106.311,17106.311,438523300,000932.SH,,,,0,1,正常
2024-01-03,17074.627,17186.076,16912.809,17000.171,369665400,000932.SH,,,,0,1,正常
2024-01-04,16984.535,16984.535,16658.644,16725.152,359970600,000932.SH,,,,0,1,正常
2024-01-05,16689.267,16813.518,16551.342,16607.573,376385500,000932.SH,,,,0,1,正常
2024-01-08,16590.734,16626.99,16333.479,16337.794,444888500,000932.SH,,,,0,1,正常
2024-01-09,16337.171,16423.7,16214.05,16327.274,369614000,000932.SH,,,,0,1,正常
2024-01-10,16291.859,16537.574,16222.359,16373.858,431000400,000932.SH,,,,0,1,正常
2024-01-11,16325.859,16586.141,16310.738,16482.667,415737100,000932.SH,,,,0,1,正常
2024-01-12,16413.831,16602.968,16364.512,16484.914,350710100,000932.SH,,,,0,1,正常
2024-01-15,16425.487,16512.609,16301.933,16339.016,363600200,000932.SH,,,,0,1,正常
2024-01-16,16292.526,16443.203,16249.867,16416.166,362541600,000932.SH,,,,0,1,正常
2024-01-17,16376.943,16384.002,15979.762,15979.762,378990100,000932.SH,,,,0,1,正常
2024-01-18,15934.975,16221.774,15697.379,16201.579,589888200,000932.SH,,,,0,1,正常
2024-01-19,16123.42,16309.331,16081.209,16225.501,387190500,000932.SH,,,,0,1,正常
2024-01-22,16191.47,16191.47,15765.442,15893.709,525343400,000932.SH,,,,0,1,正常
2024-01-23,15847.024,15973.721,15713.497,15871.181,433102500,000932.SH,,,,0,1,正常
2024-01-24,15958.895,15986.295,15575.912,15941.01,454207500,000932.SH,,,,0,1,正常
2024-01-25,15941.817,16209.36,15878.593,16209.36,519941700,000932.SH,,,,0,1,正常
2024-01-26,16117.098,16237.429,16069.34,16201.055,472563600,000932.SH,,,,0,1,正常
2024-01-29,16208.441,16486.568,16200.261,16254.568,480287100,000932.SH,,,,0,1,正常
2024-01-30,16176.978,16176.978,15870.217,15870.927,437678200,000932.SH,,,,0,1,正常
2024-01-31,15819.88,15896.096,15632.598,15678.01,547681200,000932.SH,,,,0,1,正常
2024-02-01,15647.638,15857.625,15586.994,15739.177,509708900,000932.SH,,,,0,1,正常
2024-02-02,15777.518,16079.558,15365.006,15694.124,678327600,000932.SH,,,,0,1,正常
2024-02-05,15611.378,16043.145,15407.296,15892.94,843762500,000932.SH,,,,0,1,正常
2024-02-06,15817.216,16509.786,15795.917,16492.586,889838800,000932.SH,,,,0,1,正常
2024-02-07,16521.622,16874.541,16393.114,16874.541,1031189200,000932.SH,,,,0,1,正常
2024-02-08,16897.662,17070.213,16689.196,16834.219,951449700,000932.SH,,,,0,1,正常
2024-02-19,17079.423,17079.423,16698.735,16798.226,739375200,000932.SH,,,,0,1,正常
2024-02-20,16770.377,16844.281,16671.406,16799.05,502717200,000932.SH,,,,0,1,正常
2024-02-21,16722.908,17445.09,16686.763,17255.27,682295200,000932.SH,,,,0,1,正常
2024-02-22,17194.721,17341.76,17138.954,17338.264,472234600,000932.SH,,,,0,1,正常
2024-02-23,17305.915,17463.822,17206.854,17347.011,499629500,000932.SH,,,,0,1,正常
