证券代码,交易日期,收盘价
000300.SH,2023-03-15,3986.902
000300.SH,2023-03-16,3939.151
000300.SH,2023-03-17,3958.819
000300.SH,2023-03-20,3939.077
000300.SH,2023-03-21,3982.378
000300.SH,2023-03-22,3999.443
000300.SH,2023-03-23,4039.09
000300.SH,2023-03-24,4027.046
000300.SH,2023-03-27,4012.477
000300.SH,2023-03-28,3999.515
000300.SH,2023-03-29,4006.144
000300.SH,2023-03-30,4038.526
000300.SH,2023-03-31,4050.926
000300.SH,2023-04-03,4090.568
000300.SH,2023-04-04,4103.105
000300.SH,2023-04-06,4096.64
000300.SH,2023-04-07,4123.28
000300.SH,2023-04-10,4104.812
000300.SH,2023-04-11,4100.148
000300.SH,2023-04-12,4097.288
000300.SH,2023-04-13,4068.979
000300.SH,2023-04-14,4091.999
000300.SH,2023-04-17,4149.384
000300.SH,2023-04-18,4162.032
000300.SH,2023-04-19,4124.559
000300.SH,2023-04-20,4113.019
000300.SH,2023-04-21,4032.567
000300.SH,2023-04-24,3982.643
000300.SH,2023-04-25,3962.666
000300.SH,2023-04-26,3959.232
000300.SH,2023-04-27,3988.419
000300.SH,2023-04-28,4029.086
000300.SH,2023-05-04,4030.247
000300.SH,2023-05-05,4016.877
000300.SH,2023-05-08,4062.662
000300.SH,2023-05-09,4027.875
000300.SH,2023-05-10,3996.87
000300.SH,2023-05-11,3990.664
000300.SH,2023-05-12,3937.762
000300.SH,2023-05-15,3998.887
000300.SH,2023-05-16,3978.205
000300.SH,2023-05-17,3960.165
000300.SH,2023-05-18,3956.07
000300.SH,2023-05-19,3944.54
000300.SH,2023-05-22,3969.328
000300.SH,2023-05-23,3913.188
000300.SH,2023-05-24,3859.094
000300.SH,2023-05-25,3850.5
000300.SH,2023-05-26,3850.951
000300.SH,2023-05-29,3833.942
000300.SH,2023-05-30,3837.753
000300.SH,2023-05-31,3798.543
000300.SH,2023-06-01,3806.868
000300.SH,2023-06-02,3861.834
000300.SH,2023-06-05,3844.249
000300.SH,2023-06-06,3808.163
000300.SH,2023-06-07,3789.342
000300.SH,2023-06-08,3820.187
000300.SH,2023-06-09,3836.703
000300.SH,2023-06-12,3844.432
000300.SH,2023-06-13,3864.907
000300.SH,2023-06-14,3864.025
000300.SH,2023-06-15,3925.499
000300.SH,2023-06-16,3963.351
000300.SH,2023-06-19,3930.908
000300.SH,2023-06-20,3924.238
000300.SH,2023-06-21,3864.032
000300.SH,2023-06-26,3809.696
000300.SH,2023-06-27,3845.433
000300.SH,2023-06-28,3840.799
000300.SH,2023-06-29,3821.844
000300.SH,2023-06-30,3842.452
000300.SH,2023-07-03,3892.882
000300.SH,2023-07-04,3899.013
000300.SH,2023-07-05,3868.805
000300.SH,2023-07-06,3842.755
000300.SH,2023-07-07,3825.699
000300.SH,2023-07-10,3844.327
000300.SH,2023-07-11,3869.486
000300.SH,2023-07-12,3843.437
000300.SH,2023-07-13,3898.423
000300.SH,2023-07-14,3899.103
000300.SH,2023-07-17,3867.175
000300.SH,2023-07-18,3854.939
000300.SH,2023-07-19,3850.866
000300.SH,2023-07-20,3823.695
000300.SH,2023-07-21,3821.91
000300.SH,2023-07-24,3805.221
000300.SH,2023-07-25,3915.115
000300.SH,2023-07-26,3907.013
000300.SH,2023-07-27,3902.346
000300.SH,2023-07-28,3992.738
000300.SH,2023-07-31,4014.63
000300.SH,2023-08-01,3998.001
000300.SH,2023-08-02,3969.895
000300.SH,2023-08-03,4004.984
000300.SH,2023-08-04,4020.579
000300.SH,2023-08-07,3990.153
000300.SH,2023-08-08,3979.732
000300.SH,2023-08-09,3967.565
000300.SH,2023-08-10,3975.717
000300.SH,2023-08-11,3884.254
000300.SH,2023-08-14,3855.906
000300.SH,2023-08-15,3846.536
000300.SH,2023-08-16,3818.334
000300.SH,2023-08-17,3831.101
000300.SH,2023-08-18,3784.004
000300.SH,2023-08-21,3729.555
000300.SH,2023-08-22,3758.227
000300.SH,2023-08-23,3696.634
000300.SH,2023-08-24,3723.429
000300.SH,2023-08-25,3709.152
000300.SH,2023-08-28,3752.619
000300.SH,2023-08-29,3790.107
000300.SH,2023-08-30,3788.51
000300.SH,2023-08-31,3765.268
000300.SH,2023-09-01,3791.491
000300.SH,2023-09-04,3848.952
000300.SH,2023-09-05,3820.317
000300.SH,2023-09-06,3812.028
000300.SH,2023-09-07,3758.475
000300.SH,2023-09-08,3739.993
000300.SH,2023-09-11,3767.537
000300.SH,2023-09-12,3760.605
000300.SH,2023-09-13,3736.651
000300.SH,2023-09-14,3733.508
000300.SH,2023-09-15,3708.777
000300.SH,2023-09-18,3727.711
000300.SH,2023-09-19,3720.502
000300.SH,2023-09-20,3705.69
000300.SH,2023-09-21,3672.445
000300.SH,2023-09-22,3738.933
000300.SH,2023-09-25,3714.604
000300.SH,2023-09-26,3692.893
000300.SH,2023-09-27,3700.495
000300.SH,2023-09-28,3689.517
000300.SH,2023-10-09,3684.727
000300.SH,2023-10-10,3657.126
000300.SH,2023-10-11,3667.548
000300.SH,2023-10-12,3702.382
000300.SH,2023-10-13,3663.41
000300.SH,2023-10-16,3626.597
000300.SH,2023-10-17,3639.402
000300.SH,2023-10-18,3610.577
000300.SH,2023-10-19,3533.545
000300.SH,2023-10-20,3510.589
000300.SH,2023-10-23,3474.244
000300.SH,2023-10-24,3487.13
000300.SH,2023-10-25,3504.458
000300.SH,2023-10-26,3514.145
000300.SH,2023-10-27,3562.385
000300.SH,2023-10-30,3583.772
000300.SH,2023-10-31,3572.506
000300.SH,2023-11-01,3571.027
000300.SH,2023-11-02,3554.189
000300.SH,2023-11-03,3584.136
000300.SH,2023-11-06,3632.608
000300.SH,2023-11-07,3619.759
000300.SH,2023-11-08,3611.072
000300.SH,2023-11-09,3612.826
000300.SH,2023-11-10,3586.489
000300.SH,2023-11-13,3579.414
000300.SH,2023-11-14,3582.058
000300.SH,2023-11-15,3607.245
000300.SH,2023-11-16,3572.364
000300.SH,2023-11-17,3568.069
000300.SH,2023-11-20,3576.323
000300.SH,2023-11-21,3581.067
000300.SH,2023-11-22,3544.416
000300.SH,2023-11-23,3561.52
000300.SH,2023-11-24,3538.009
000300.SH,2023-11-27,3511.942
000300.SH,2023-11-28,3518.523
000300.SH,2023-11-29,3488.307
000300.SH,2023-11-30,3496.203
000300.SH,2023-12-01,3482.881
000300.SH,2023-12-04,3460.138
000300.SH,2023-12-05,3394.257
000300.SH,2023-12-06,3399.598
000300.SH,2023-12-07,3391.282
000300.SH,2023-12-08,3399.462
000300.SH,2023-12-11,3419.455
000300.SH,2023-12-12,3426.803
000300.SH,2023-12-13,3369.605
000300.SH,2023-12-14,3351.964
000300.SH,2023-12-15,3341.552
000300.SH,2023-12-18,3329.366
000300.SH,2023-12-19,3334.041
000300.SH,2023-12-20,3297.502
000300.SH,2023-12-21,3330.87
000300.SH,2023-12-22,3337.228
000300.SH,2023-12-25,3347.451
000300.SH,2023-12-26,3324.79
000300.SH,2023-12-27,3336.357
000300.SH,2023-12-28,3414.54
000300.SH,2023-12-29,3431.11
000300.SH,2024-01-02,3386.352
000300.SH,2024-01-03,3378.297
000300.SH,2024-01-04,3347.052
000300.SH,2024-01-05,3329.111
000300.SH,2024-01-08,3286.056
000300.SH,2024-01-09,3292.499
000300.SH,2024-01-10,3277.129
000300.SH,2024-01-11,3295.672
000300.SH,2024-01-12,3284.167
000300.SH,2024-01-15,3280.92
000300.SH,2024-01-16,3300.876
000300.SH,2024-01-17,3229.082
000300.SH,2024-01-18,3274.729
000300.SH,2024-01-19,3269.776
000300.SH,2024-01-22,3218.902
000300.SH,2024-01-23,3231.933
000300.SH,2024-01-24,3277.109
000300.SH,2024-01-25,3342.919
000300.SH,2024-01-26,3333.821
000300.SH,2024-01-29,3303.96
000300.SH,2024-01-30,3245.039
000300.SH,2024-01-31,3215.352
000300.SH,2024-02-01,3217.711
000300.SH,2024-02-02,3179.628
000300.SH,2024-02-05,3200.422
000300.SH,2024-02-06,3311.692
000300.SH,2024-02-07,3343.63
000300.SH,2024-02-08,3364.93
000300.SH,2024-02-19,3403.808
000300.SH,2024-02-20,3410.854
000300.SH,2024-02-21,3456.871
000300.SH,2024-02-22,3486.675
000300.SH,2024-02-23,3489.742
000300.SH,2024-02-26,3453.359
000300.SH,2024-02-27,3494.787
000300.SH,2024-02-28,3450.26
000300.SH,2024-02-29,3516.083
000300.SH,2024-03-01,3537.804
000300.SH,2024-03-04,3540.869
000300.SH,2024-03-05,3565.514
000300.SH,2024-03-06,3551.048
000300.SH,2024-03-07,3529.72
000300.SH,2024-03-08,3544.91
000300.SH,2024-03-11,3589.264
000300.SH,2024-03-12,3597.494
000300.SH,2024-03-13,3572.361
000300.SH,2024-03-14,3562.223
000300.SH,2024-03-15,3569.993
000300.SH,2024-03-18,3603.528
000300.SH,2024-03-19,3577.63
000300.SH,2024-03-20,3585.384
000300.SH,2024-03-21,3581.09
000300.SH,2024-03-22,3545.002
000300.SH,2024-03-25,3525.763
000300.SH,2024-03-26,3543.747
000300.SH,2024-03-27,3502.787
000300.SH,2024-03-28,3520.965
000300.SH,2024-03-29,3537.484
000300.SH,2024-04-01,3595.647
000300.SH,2024-04-02,3580.676
000300.SH,2024-04-03,3567.803
000300.SH,2024-04-08,3536.408
000300.SH,2024-04-09,3533.487
000300.SH,2024-04-10,3504.709
000300.SH,2024-04-11,3504.245
000300.SH,2024-04-12,3475.839
000300.SH,2024-04-15,3549.076
000300.SH,2024-04-16,3511.115
000300.SH,2024-04-17,3565.403
000300.SH,2024-04-18,3569.802
000300.SH,2024-04-19,3541.662
000300.SH,2024-04-22,3530.905
000300.SH,2024-04-23,3506.225
000300.SH,2024-04-24,3521.622
000300.SH,2024-04-25,3530.281
000300.SH,2024-04-26,3584.269
000300.SH,2024-04-29,3623.912
000300.SH,2024-04-30,3604.394
000300.SH,2024-05-06,3657.877
000300.SH,2024-05-07,3659.008
000300.SH,2024-05-08,3630.223
000300.SH,2024-05-09,3664.561
000300.SH,2024-05-10,3666.277
000300.SH,2024-05-13,3664.691
000300.SH,2024-05-14,3657.045
000300.SH,2024-05-15,3626.056
000300.SH,2024-05-16,3640.359
000300.SH,2024-05-17,3677.97
000300.SH,2024-05-20,3690.962
000300.SH,2024-05-21,3676.161
000300.SH,2024-05-22,3684.451
000300.SH,2024-05-23,3641.792
000300.SH,2024-05-24,3601.475
000300.SH,2024-05-27,3635.708
000300.SH,2024-05-28,3609.172
000300.SH,2024-05-29,3613.522
000300.SH,2024-05-30,3594.312
000300.SH,2024-05-31,3579.925
000300.SH,2024-06-03,3588.748
000300.SH,2024-06-04,3615.671
000300.SH,2024-06-05,3594.794
000300.SH,2024-06-06,3592.245
000300.SH,2024-06-07,3574.114
000300.SH,2024-06-11,3542.877
000300.SH,2024-06-12,3544.123
000300.SH,2024-06-13,3526.131
000300.SH,2024-06-14,3541.533
000300.SH,2024-06-17,3536.199
000300.SH,2024-06-18,3545.59
000300.SH,2024-06-19,3528.749
000300.SH,2024-06-20,3503.282
000300.SH,2024-06-21,3495.62
000300.SH,2024-06-24,3476.81
000300.SH,2024-06-25,3457.902
000300.SH,2024-06-26,3480.265
000300.SH,2024-06-27,3454.118
000300.SH,2024-06-28,3461.657
000300.SH,2024-07-01,3478.183
000300.SH,2024-07-02,3471.786
000300.SH,2024-07-03,3463.414
000300.SH,2024-07-04,3445.813
000300.SH,2024-07-05,3431.061
000300.SH,2024-07-08,3401.76
000300.SH,2024-07-09,3439.811
000300.SH,2024-07-10,3428.966
000300.SH,2024-07-11,3468.169
000300.SH,2024-07-12,3472.401
000300.SH,2024-07-15,3476.247
000300.SH,2024-07-16,3498.283
000300.SH,2024-07-17,3501.584
000300.SH,2024-07-18,3520.931
000300.SH,2024-07-19,3539.016
000300.SH,2024-07-22,3514.925
000300.SH,2024-07-23,3439.878
000300.SH,2024-07-24,3418.166
000300.SH,2024-07-25,3399.272
000300.SH,2024-07-26,3409.293
000300.SH,2024-07-29,3390.742
000300.SH,2024-07-30,3369.382
000300.SH,2024-07-31,3442.084
000300.SH,2024-08-01,3419.267
000300.SH,2024-08-02,3384.392
000300.SH,2024-08-05,3343.321
000300.SH,2024-08-06,3342.979
000300.SH,2024-08-07,3341.489
000300.SH,2024-08-08,3342.937
000300.SH,2024-08-09,3331.627
000300.SH,2024-08-12,3325.865
000300.SH,2024-08-13,3334.39
000300.SH,2024-08-14,3309.239
000300.SH,2024-08-15,3341.953
000300.SH,2024-08-16,3345.634
000300.SH,2024-08-19,3356.968
000300.SH,2024-08-20,3332.703
000300.SH,2024-08-21,3321.635
000300.SH,2024-08-22,3313.136
000300.SH,2024-08-23,3327.191
000300.SH,2024-08-26,3324.223
000300.SH,2024-08-27,3305.334
000300.SH,2024-08-28,3286.496
000300.SH,2024-08-29,3277.681
000300.SH,2024-08-30,3321.432
000300.SH,2024-09-02,3265.011
000300.SH,2024-09-03,3273.428
000300.SH,2024-09-04,3252.165
000300.SH,2024-09-05,3257.758
000300.SH,2024-09-06,3231.346
000300.SH,2024-09-09,3192.952
000300.SH,2024-09-10,3195.755
000300.SH,2024-09-11,3186.13
000300.SH,2024-09-12,3172.475
000300.SH,2024-09-13,3159.247
000300.SH,2024-09-18,3171.01
000300.SH,2024-09-19,3196.036
000300.SH,2024-09-20,3201.05
000300.SH,2024-09-23,3212.764
000300.SH,2024-09-24,3351.909
000300.SH,2024-09-25,3401.533
000300.SH,2024-09-26,3545.32
000300.SH,2024-09-27,3703.685
000300.SH,2024-09-30,4017.855
000300.SH,2024-10-08,4256.096
000300.SH,2024-10-09,3955.984
000300.SH,2024-10-10,3997.788
000300.SH,2024-10-11,3887.167
000300.SH,2024-10-14,3961.342
000300.SH,2024-10-15,3855.995
000300.SH,2024-10-16,3831.589
000300.SH,2024-10-17,3788.222
000300.SH,2024-10-18,3925.234
000300.SH,2024-10-21,3935.197
000300.SH,2024-10-22,3957.776
000300.SH,2024-10-23,3973.209
000300.SH,2024-10-24,3928.833
000300.SH,2024-10-25,3956.421
000300.SH,2024-10-28,3964.157
000300.SH,2024-10-29,3924.649
000300.SH,2024-10-30,3889.449
000300.SH,2024-10-31,3891.04
000300.SH,2024-11-01,3890.02
000300.SH,2024-11-04,3944.762
000300.SH,2024-11-05,4044.573
000300.SH,2024-11-06,4024.283
000300.SH,2024-11-07,4145.695
000300.SH,2024-11-08,4104.047
000300.SH,2024-11-11,4131.131
000300.SH,2024-11-12,4085.743
000300.SH,2024-11-13,4110.89
000300.SH,2024-11-14,4039.619
000300.SH,2024-11-15,3968.831
000300.SH,2024-11-18,3950.381
000300.SH,2024-11-19,3976.891
000300.SH,2024-11-20,3985.773
000300.SH,2024-11-21,3989.298
000300.SH,2024-11-22,3865.699
000300.SH,2024-11-25,3848.091
000300.SH,2024-11-26,3840.185
000300.SH,2024-11-27,3907.045
000300.SH,2024-11-28,3872.551
000300.SH,2024-11-29,3916.583
000300.SH,2024-12-02,3947.632
000300.SH,2024-12-03,3951.891
000300.SH,2024-12-04,3930.557
000300.SH,2024-12-05,3921.588
000300.SH,2024-12-06,3973.141
000300.SH,2024-12-09,3966.571
000300.SH,2024-12-10,3995.637
000300.SH,2024-12-11,3988.831
000300.SH,2024-12-12,4028.505
000300.SH,2024-12-13,3933.181
000300.SH,2024-12-16,3911.842
000300.SH,2024-12-17,3922.033
000300.SH,2024-12-18,3941.89
000300.SH,2024-12-19,3945.464
000300.SH,2024-12-20,3927.744
000300.SH,2024-12-23,3933.572
000300.SH,2024-12-24,3983.688
000300.SH,2024-12-25,3985.629
000300.SH,2024-12-26,3987.48
000300.SH,2024-12-27,3981.031
000300.SH,2024-12-30,3999.055
000300.SH,2024-12-31,3934.911
000300.SH,2025-01-02,3820.395
000300.SH,2025-01-03,3775.165
000300.SH,2025-01-06,3768.97
000300.SH,2025-01-07,3796.106
000300.SH,2025-01-08,3789.215
000300.SH,2025-01-09,3779.877
000300.SH,2025-01-10,3732.481
000300.SH,2025-01-13,3722.513
000300.SH,2025-01-14,3820.54
000300.SH,2025-01-15,3796.026
000300.SH,2025-01-16,3800.384
000300.SH,2025-01-17,3812.343
000300.SH,2025-01-20,3829.676
000300.SH,2025-01-21,3832.615
000300.SH,2025-01-22,3797.017
000300.SH,2025-01-23,3803.744
000300.SH,2025-01-24,3832.864
000300.SH,2025-01-27,3817.08
000300.SH,2025-02-05,3795.085
000300.SH,2025-02-06,3842.831
000300.SH,2025-02-07,3892.703
000300.SH,2025-02-10,3901.062
000300.SH,2025-02-11,3883.135
000300.SH,2025-02-12,3919.862
000300.SH,2025-02-13,3905.14
000300.SH,2025-02-14,3939.009
000300.SH,2025-02-17,3947.398
000300.SH,2025-02-18,3912.783
000300.SH,2025-02-19,3940.16
000300.SH,2025-02-20,3928.896
000300.SH,2025-02-21,3978.444
000300.SH,2025-02-24,3969.717
000300.SH,2025-02-25,3925.651
000300.SH,2025-02-26,3959.941
000300.SH,2025-02-27,3968.116
000300.SH,2025-02-28,3890.049
000300.SH,2025-03-03,3888.474
000300.SH,2025-03-04,3885.221
000300.SH,2025-03-05,3902.571
000300.SH,2025-03-06,3956.237
000300.SH,2025-03-07,3944.014
000300.SH,2025-03-10,3928.802
000300.SH,2025-03-11,3941.416
000300.SH,2025-03-12,3927.232
000300.SH,2025-03-13,3911.579
000300.SH,2025-03-14,4006.557
000300.SH,2025-03-17,3996.788
000300.SH,2025-03-18,4007.723
000300.SH,2025-03-19,4010.168
000300.SH,2025-03-20,3974.992
000300.SH,2025-03-21,3914.696
000300.SH,2025-03-24,3934.849
000300.SH,2025-03-25,3932.295
000300.SH,2025-03-26,3919.357
000300.SH,2025-03-27,3932.412
000300.SH,2025-03-28,3915.166
000300.SH,2025-03-31,3887.306
000300.SH,2025-04-01,3887.684
000300.SH,2025-04-02,3884.386
000300.SH,2025-04-03,3861.503
000300.SH,2025-04-07,3589.441
000300.SH,2025-04-08,3650.759
000300.SH,2025-04-09,3686.794
000300.SH,2025-04-10,3735.115
000300.SH,2025-04-11,3750.517
000300.SH,2025-04-14,3759.142
000300.SH,2025-04-15,3761.235
000300.SH,2025-04-16,3772.82
000300.SH,2025-04-17,3772.222
000300.SH,2025-04-18,3772.523
000300.SH,2025-04-21,3784.881
000300.SH,2025-04-22,3783.952
000300.SH,2025-04-23,3786.882
000300.SH,2025-04-24,3784.357
000300.SH,2025-04-25,3786.994
000300.SH,2025-04-28,3781.619
000300.SH,2025-04-29,3775.077
000300.SH,2025-04-30,3770.571
000300.SH,2025-05-06,3808.542
000300.SH,2025-05-07,3831.627
000300.SH,2025-05-08,3852.896
000300.SH,2025-05-09,3846.157
000300.SH,2025-05-12,3890.61
000300.SH,2025-05-13,3896.258
000300.SH,2025-05-14,3943.211
000300.SH,2025-05-15,3907.199
000300.SH,2025-05-16,3889.085
000300.SH,2025-05-19,3877.145
000300.SH,2025-05-20,3898.171
000300.SH,2025-05-21,3916.381
000300.SH,2025-05-22,3913.865
000300.SH,2025-05-23,3882.274
000300.SH,2025-05-26,3860.107
000300.SH,2025-05-27,3839.397
000300.SH,2025-05-28,3836.237
000300.SH,2025-05-29,3858.7
000300.SH,2025-05-30,3840.232
000300.SH,2025-06-03,3852.013
000300.SH,2025-06-04,3868.743
000300.SH,2025-06-05,3877.556
000300.SH,2025-06-06,3873.984
000300.SH,2025-06-09,3885.246
000300.SH,2025-06-10,3865.465
000300.SH,2025-06-11,3894.625
000300.SH,2025-06-12,3892.199
000300.SH,2025-06-13,3864.182
000300.SH,2025-06-16,3873.795
000300.SH,2025-06-17,3870.379
000300.SH,2025-06-18,3874.971
000300.SH,2025-06-19,3843.091
000300.SH,2025-06-20,3846.644
000300.SH,2025-06-23,3857.902
000300.SH,2025-06-24,3904.034
000300.SH,2025-06-25,3960.066
000300.SH,2025-06-26,3946.02
000300.SH,2025-06-27,3921.758
000300.SH,2025-06-30,3936.079
000300.SH,2025-07-01,3942.762
000300.SH,2025-07-02,3943.685
000300.SH,2025-07-03,3968.068
000300.SH,2025-07-04,3982.203
000300.SH,2025-07-07,3965.175
000300.SH,2025-07-08,3998.453
000300.SH,2025-07-09,3991.401
000300.SH,2025-07-10,4010.024
000300.SH,2025-07-11,4014.807
000300.SH,2025-07-14,4017.668
000300.SH,2025-07-15,4019.064
000300.SH,2025-07-16,4007.202
000300.SH,2025-07-17,4034.491
000300.SH,2025-07-18,4058.549
000300.SH,2025-07-21,4085.607
000300.SH,2025-07-22,4118.958
000300.SH,2025-07-23,4119.769
000300.SH,2025-07-24,4149.037
000300.SH,2025-07-25,4127.163
000300.SH,2025-07-28,4135.824
000300.SH,2025-07-29,4152.025
000300.SH,2025-07-30,4151.238
000300.SH,2025-07-31,4075.591
000300.SH,2025-08-01,4054.929
000300.SH,2025-08-04,4070.702
000300.SH,2025-08-05,4103.45
000300.SH,2025-08-06,4113.485
000300.SH,2025-08-07,4114.666
000300.SH,2025-08-08,4104.967
000300.SH,2025-08-11,4122.511
000300.SH,2025-08-12,4143.825
000300.SH,2025-08-13,4176.578
000300.SH,2025-08-14,4173.313
000300.SH,2025-08-15,4202.353
000300.SH,2025-08-18,4239.413
000300.SH,2025-08-19,4223.374
000300.SH,2025-08-20,4271.396
000300.SH,2025-08-21,4288.071
000300.SH,2025-08-22,4377.998
000300.SH,2025-08-25,4469.222
000300.SH,2025-08-26,4452.591
000300.SH,2025-08-27,4386.127
000300.SH,2025-08-28,4463.782
000300.SH,2025-08-29,4496.759
000300.SH,2025-09-01,4523.711
000300.SH,2025-09-02,4490.453
000300.SH,2025-09-03,4459.83
000300.SH,2025-09-04,4365.209
000300.SH,2025-09-05,4460.325
000300.SH,2025-09-08,4467.573
000300.SH,2025-09-09,4436.258
000300.SH,2025-09-10,4445.365
000300.SH,2025-09-11,4548.035
000300.SH,2025-09-12,4521.998
000300.SH,2025-09-15,4533.056
000300.SH,2025-09-16,4523.337
000300.SH,2025-09-17,4551.023
000300.SH,2025-09-18,4498.109
000300.SH,2025-09-19,4501.92
000300.SH,2025-09-22,4522.608
000300.SH,2025-09-23,4519.778
000300.SH,2025-09-24,4566.071
000300.SH,2025-09-25,4593.488
000300.SH,2025-09-26,4550.049
000300.SH,2025-09-29,4620.053
000300.SH,2025-09-30,4640.694
000300.SH,2025-10-09,4709.482
000300.SH,2025-10-10,4616.834
000300.SH,2025-10-13,4593.979
000300.SH,2025-10-14,4539.064
000300.SH,2025-10-15,4606.288
000300.SH,2025-10-16,4618.422
000300.SH,2025-10-17,4514.235
000300.SH,2025-10-20,4538.22
000300.SH,2025-10-21,4607.872
000300.SH,2025-10-22,4592.57
000300.SH,2025-10-23,4606.345
000300.SH,2025-10-24,4660.684
000300.SH,2025-10-27,4716.019
000300.SH,2025-10-28,4691.973
000300.SH,2025-10-29,4747.838
000300.SH,2025-10-30,4709.911
000300.SH,2025-10-31,4640.668
000300.SH,2025-11-03,4653.403
000300.SH,2025-11-04,4618.699
000300.SH,2025-11-05,4627.257
000300.SH,2025-11-06,4693.403
000300.SH,2025-11-07,4678.794
000300.SH,2025-11-10,4695.051
000300.SH,2025-11-11,4652.166
000300.SH,2025-11-12,4645.908
000300.SH,2025-11-13,4702.074
000300.SH,2025-11-14,4628.14
000300.SH,2025-11-17,4598.053
000300.SH,2025-11-18,4568.193
000300.SH,2025-11-19,4588.292
000300.SH,2025-11-20,4564.948
000300.SH,2025-11-21,4453.608
000300.SH,2025-11-24,4448.048
000300.SH,2025-11-25,4490.405
000300.SH,2025-11-26,4517.626
000300.SH,2025-11-27,4515.403
000300.SH,2025-11-28,4526.662
000300.SH,2025-12-01,4576.486
000300.SH,2025-12-02,4554.335
000300.SH,2025-12-03,4531.049
000300.SH,2025-12-04,4546.566
000300.SH,2025-12-05,4584.537
000300.SH,2025-12-08,4621.755
000300.SH,2025-12-09,4598.223
000300.SH,2025-12-10,4591.827
000300.SH,2025-12-11,4552.185
000300.SH,2025-12-12,4580.95
000300.SH,2025-12-15,4552.06
000300.SH,2025-12-16,4497.555
000300.SH,2025-12-17,4579.875
000300.SH,2025-12-18,4552.793
000300.SH,2025-12-19,4568.178
000300.SH,2025-12-22,4611.624
000300.SH,2025-12-23,4620.734
000300.SH,2025-12-24,4634.059
000300.SH,2025-12-25,4642.536
000300.SH,2025-12-26,4657.24
000300.SH,2025-12-29,4639.372
000300.SH,2025-12-30,4651.282
000300.SH,2025-12-31,4629.94
000300.SH,2026-01-05,4717.746
000300.SH,2026-01-06,4790.694
000300.SH,2026-01-07,4776.666
000300.SH,2026-01-08,4737.654
000300.SH,2026-01-09,4758.922
000300.SH,2026-01-12,4789.916
000300.SH,2026-01-13,4761.032
000300.SH,2026-01-14,4741.931
000300.SH,2026-01-15,4751.429
000300.SH,2026-01-16,4731.873
000300.SH,2026-01-19,4734.456
000300.SH,2026-01-20,4718.878
000300.SH,2026-01-21,4723.069
000300.SH,2026-01-22,4723.709
000300.SH,2026-01-23,4702.497
000300.SH,2026-01-26,4706.964
000300.SH,2026-01-27,4705.692
000300.SH,2026-01-28,4717.991
000300.SH,2026-01-29,4753.87
000300.SH,2026-01-30,4706.34
000300.SH,2026-02-02,4605.98
000300.SH,2026-02-03,4660.107
000300.SH,2026-02-04,4698.683
000300.SH,2026-02-05,4670.419
000300.SH,2026-02-06,4643.596
000300.SH,2026-02-09,4719.056
000300.SH,2026-02-10,4724.296
000300.SH,2026-02-11,4713.819
000300.SH,2026-02-12,4719.578
000300.SH,2026-02-13,4660.406
000300.SH,2026-02-24,4707.544
000300.SH,2026-02-25,4735.886
000300.SH,2026-02-26,4726.874
000300.SH,2026-02-27,4710.647
000300.SH,2026-03-02,4728.669
000300.SH,2026-03-03,4655.896
000300.SH,2026-03-04,4602.625
000300.SH,2026-03-05,4647.692
000300.SH,2026-03-06,4660.439
000300.SH,2026-03-09,4615.455
000300.SH,2026-03-10,4674.756
000300.SH,2026-03-11,4704.496
000300.SH,2026-03-12,4687.56
000300.SH,2026-03-13,4669.14
000300.SH,2026-03-16,4671.559
000300.SH,2026-03-17,4637.439
000300.SH,2026-03-18,4658.332
000300.SH,2026-03-19,4583.251
000300.SH,2026-03-20,4567.018
000300.SH,2026-03-23,4417.997
000300.SH,2026-03-24,4474.722
000300.SH,2026-03-25,4537.466
000300.SH,2026-03-26,4477.534
000300.SH,2026-03-27,4502.57
000300.SH,2026-03-30,4491.95
000300.SH,2026-03-31,4450.049
000300.SH,2026-04-01,4526.067
000300.SH,2026-04-02,4478.914
000300.SH,2026-04-03,4440.789
000300.SH,2026-04-07,4440.616
000300.SH,2026-04-08,4595.556
000300.SH,2026-04-09,4566.224
000300.SH,2026-04-10,4636.566
000300.SH,2026-04-13,4646.155
000300.SH,2026-04-14,4701.284
000300.SH,2026-04-15,4685.246
000300.SH,2026-04-16,4736.608
000300.SH,2026-04-17,4728.672
000300.SH,2026-04-20,4757.442
000300.SH,2026-04-21,4767.997
000300.SH,2026-04-22,4799.627
000300.SH,2026-04-23,4786.327
000300.SH,2026-04-24,4769.369
000300.SH,2026-04-27,4770.947
000300.SH,2026-04-28,4758.208
000300.SH,2026-04-29,4810.347
000300.SH,2026-04-30,4807.307
000300.SH,2026-05-06,4877.093
000300.SH,2026-05-07,4900.51
000300.SH,2026-05-08,4871.912
000300.SH,2026-05-11,4951.837
000300.SH,2026-05-12,4948.047
000300.SH,2026-05-13,4998.342
000300.SH,2026-05-14,4914.597
000300.SH,2026-05-15,4859.593
000300.SH,2026-05-18,4833.524
000300.SH,2026-05-19,4852.883
000300.SH,2026-05-20,4850.7
000300.SH,2026-05-21,4783.098
000300.SH,2026-05-22,4845.096
000300.SH,2026-05-25,4921.597
000300.SH,2026-05-26,4947.849
000300.SH,2026-05-27,4908.171
000300.SH,2026-05-28,4914.213
000300.SH,2026-05-29,4892.121
