entry_count,mean_return,median_return,mean_cagr,median_cagr,cagr_p10,cagr_p90,std_return,mean_maxdd,worst_maxdd,mean_sharpe,mean_calmar,best_return,worst_return,all_positive,positive_rate,win_rate_1m,win_rate_3m,win_rate_6m,win_rate_12m,win_rate_24m,w_stock,w_bond,w_gold,w_cash,version
5897,2.063463058300742,1.6472601945641232,0.09644333467102591,0.08706961334274155,0.07934364424706049,0.15792340289041504,1.5413547486797863,0.15498685057455341,0.18648221863234712,1.5200941772062468,0.6222678524887743,6.128812827342236,-0.03817962660765706,0,0.9866033576394777,0.9901293396868618,0.9948577305450805,1.0,1.0,1.0,0.30000000000000004,0.2,0.3,0.2,sp500
5897,1.9653640492116107,1.617507870715023,0.09649059268463678,0.08559296405883998,0.07724478923567077,0.16194601261811836,1.3986106060854633,0.13605692695167101,0.19643578062615483,1.5031067920722145,0.7091927977978758,5.653568632010712,-0.03506640958756113,0,0.9867729353908767,0.9902995234853642,0.9948577305450805,1.0,1.0,1.0,0.30000000000000004,0.1,0.3,0.3,sp500
5897,2.129692350107433,1.5993906398914035,0.09857731818801661,0.08952261629357583,0.07592743490388054,0.17469314140381315,1.6830220092689656,0.171581212791238,0.19769771089498833,1.3262849747680774,0.574522796432003,6.810697552779499,-0.06259876428022249,0,0.9843988468712905,0.9879169503063309,0.9933150497086047,1.0,1.0,1.0,0.25000000000000006,0.25,0.4,0.1,sp500
5897,2.1250517389656873,1.6280236708814235,0.09967234912568,0.0891524666071628,0.07614709762777974,0.1767876287771572,1.6408031814724573,0.1617700154267135,0.19813971940298533,1.3419661346718355,0.6161361168370196,6.6717609775627125,-0.06034975933148057,0,0.9849075801254875,0.988427501701838,0.9934864586904354,1.0,1.0,1.0,0.25000000000000006,0.2,0.4,0.15000000000000002,sp500
5897,2.1177865608259934,1.6561792617131896,0.10067970450648814,0.088632653597436,0.07653264176445651,0.17877627380838293,1.596720482183298,0.1525928496814089,0.19897186119376165,1.355399866779625,0.6597930683953562,6.525769830230117,-0.05810075438274054,0,0.9849075801254875,0.988427501701838,0.9934864586904354,1.0,1.0,1.0,0.25000000000000006,0.15000000000000002,0.4,0.2,sp500
5897,2.110430308435641,1.6852877889648492,0.10170257932495623,0.08831765160366012,0.0768083074083449,0.18088162808236363,1.5521972220669686,0.14390704420406306,0.19980338252213115,1.3671234505378358,0.7067241210287104,6.378418987072941,-0.05707950342657453,0,0.9850771578768865,0.9885976855003403,0.993657867672266,1.0,1.0,1.0,0.25000000000000006,0.1,0.4,0.25,sp500
5897,2.259363036769288,1.7900813222178251,0.10243032780881077,0.09174606421669762,0.08225362662181164,0.17212126483858778,1.7190359641080233,0.16302359255894724,0.20087214643915766,1.4924811488432814,0.628315976853309,6.915014830114487,-0.04748425281782087,0,0.9854163133796846,0.9889380530973452,0.9938292766540967,1.0,1.0,1.0,0.30000000000000004,0.2,0.35000000000000003,0.15000000000000002,sp500
5897,2.131526353990136,1.710582603506451,0.10302645380624854,0.08870347218994334,0.07726058180485733,0.18277531735896332,1.5473691410401564,0.1366230995345347,0.20202824234049113,1.384883006510119,0.7540924935625999,6.358620090783789,-0.0561897139116706,0,0.9850771578768865,0.9885976855003403,0.993657867672266,1.0,1.0,1.0,0.25000000000000006,0.05,0.4,0.3,sp500
5897,2.2932442225418987,1.8258884568434897,0.10305984021201861,0.09302450378312987,0.08494580333127058,0.16744289804829524,1.7195629692804395,0.1683071543366117,0.2107255621375846,1.6068105785744635,0.6123319036450496,6.893918941074239,-0.03461874630415995,0,0.9871120908936748,0.9906398910823689,0.9950291395269112,1.0,1.0,1.0,0.3500000000000001,0.2,0.3,0.15000000000000002,sp500
5897,2.1714748949760003,1.782893280114605,0.10375526268725206,0.09080063968163676,0.08060936452369667,0.17815461729792,1.5549440618915622,0.13864782886666865,0.2138819815026777,1.4930420361303487,0.7483367286409426,6.344827926907338,-0.043749095739422206,0,0.9860946243852806,0.9896187882913546,0.9945149125814192,1.0,1.0,1.0,0.30000000000000004,0.05,0.35000000000000003,0.3,sp500
